x_next,nearest_anchor,dist_to_nearest_anchor,nearest_anchor_radius,escaped_nearest_ball
"[0.9798964262008667, 0.11530488729476929]",0,0.05066707357764244,0.05066705122590065,False
"[0.9248322248458862, 0.11359550058841705]",1,0.05509072542190552,0.05509071797132492,False
"[0.8784739971160889, 0.14556124806404114]",2,0.05631069466471672,0.058988817036151886,False
"[0.8763427734375, 0.13175562024116516]",3,0.013969161547720432,0.062357284128665924,False
"[0.8783132433891296, 0.14588265120983124]",3,0.00035936295171268284,0.062357284128665924,False
"[0.8758406043052673, 0.11240072548389435]",4,0.019361408427357674,0.062174174934625626,False
"[0.8820861577987671, 0.07319679856300354]",6,0.03969829902052879,0.0614951066672802,False
"[0.8795660734176636, 0.08208567649126053]",7,0.00923920888453722,0.059905197471380234,False
"[0.879188597202301, 0.15029746294021606]",5,0.004500756040215492,0.06218135356903076,False
"[0.8760022521018982, 0.10739436000585556]",6,0.005008974578231573,0.0614951066672802,False
"[0.8784911036491394, 0.14654317498207092]",5,0.0006840511341579258,0.06218135356903076,False
"[0.8776857256889343, 0.14150121808052063]",3,0.0041358452290296555,0.062357284128665924,False
"[0.8800997138023376, 0.08116570115089417]",8,0.001063544419594109,0.060584984719753265,False
"[0.8783116936683655, 0.14606882631778717]",5,0.00018618155445437878,0.06218135356903076,False
"[0.8820335865020752, 0.07315561175346375]",7,6.678394129266962e-05,0.059905197471380234,False
"[0.8763427734375, 0.13175562024116516]",4,0.0,0.062174174934625626,False
"[0.8763427734375, 0.13175562024116516]",4,0.0,0.062174174934625626,False
"[0.8763427734375, 0.13175562024116516]",4,0.0,0.062174174934625626,False
"[0.8772897124290466, 0.13969533145427704]",12,0.001848797663114965,0.0627598837018013,False
"[0.8783732652664185, 0.14572983980178833]",5,0.00016417658480349928,0.06218135356903076,False
"[0.8757631182670593, 0.11379386484622955]",6,0.001395292580127716,0.0614951066672802,False
"[0.8763427734375, 0.13175562024116516]",4,0.0,0.062174174934625626,False
"[0.8760684728622437, 0.10698830336332321]",10,0.00041142094414681196,0.06107860803604126,False
"[0.8763427734375, 0.13175562024116516]",4,0.0,0.062174174934625626,False
"[0.8774373531341553, 0.1401347517967224]",19,0.0004635601653717458,0.06202349066734314,False
"[0.8801676630973816, 0.08004298806190491]",13,0.001124767353758216,0.06074700877070427,False
"[0.877089262008667, 0.1373552829027176]",19,0.0023486183490604162,0.06202349066734314,False
"[0.8821808695793152, 0.07284575700759888]",15,0.0003430776414461434,0.059247687458992004,False
"[0.8780797123908997, 0.14522628486156464]",3,0.0005173594690859318,0.062357284128665924,False
"[0.8763260841369629, 0.13287822902202606]",4,0.0011227327631786466,0.062174174934625626,False
"[0.8758742809295654, 0.12367098778486252]",4,0.008098195306956768,0.062174174934625626,False
"[0.8796877861022949, 0.08270716667175293]",8,0.0006332961493171751,0.060584984719753265,False
"[0.8776261210441589, 0.14166566729545593]",12,0.00017491786275058985,0.0627598837018013,False
"[0.8817875981330872, 0.07383549213409424]",7,0.0007050300482660532,0.059905197471380234,False
"[0.878790020942688, 0.0863896906375885]",32,0.0037903778720647097,0.06047862395644188,False
"[0.8844498991966248, 0.16832326352596283]",9,0.018777932971715927,0.06211267039179802,False
"[0.8758365511894226, 0.11151494085788727]",6,0.0008857939392328262,0.0614951066672802,False
"[0.8763427734375, 0.13175562024116516]",4,0.0,0.062174174934625626,False
"[0.8763427734375, 0.13175562024116516]",4,0.0,0.062174174934625626,False
"[0.8757274746894836, 0.11384166032075882]",21,5.962274735793471e-05,0.06198252737522125,False
"[0.8775100111961365, 0.14143700897693634]",12,0.000187078578164801,0.0627598837018013,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757913112640381, 0.1137569323182106]",21,4.646349771064706e-05,0.06198252737522125,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8763427734375, 0.13175562024116516]",4,0.0,0.062174174934625626,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8756660223007202, 0.11150173842906952]",37,0.00017103919526562095,0.061892904341220856,False
"[0.8763427734375, 0.13175562024116516]",4,0.0,0.062174174934625626,False
"[0.8783012628555298, 0.14560316503047943]",20,0.0001457080797990784,0.06246534734964371,False
"[0.8818228840827942, 0.07380881905555725]",34,4.423292193678208e-05,0.059777431190013885,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8763427734375, 0.13175562024116516]",4,0.0,0.062174174934625626,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8787086606025696, 0.14727041125297546]",11,0.0007590807508677244,0.0625099167227745,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8763427734375, 0.13175562024116516]",4,0.0,0.062174174934625626,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8797093629837036, 0.08165904879570007]",8,0.00045004786807112396,0.060584984719753265,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8763427734375, 0.13175562024116516]",4,0.0,0.062174174934625626,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757993578910828, 0.1253034770488739]",31,0.0016342076705768704,0.0617934875190258,False
"[0.8759421110153198, 0.12530077993869781]",83,0.00014277860464062542,0.061636798083782196,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8812696933746338, 0.07624854147434235]",34,0.0024680017959326506,0.059777431190013885,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8782480955123901, 0.1452757567167282]",29,0.00017550025950185955,0.06292914599180222,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8775983452796936, 0.09278416633605957]",35,0.006504568737000227,0.06058936193585396,False
"[0.8763283491134644, 0.10431207716464996]",23,0.0026888144202530384,0.06129571050405502,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8755782842636108, 0.11630992591381073]",40,0.002472770167514682,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8757274746894836, 0.11384166032075882]",40,0.0,0.06148860976099968,False
"[0.8792729377746582, 0.15028484165668488]",9,8.527970931027085e-05,0.06211267039179802,False
