iteration,x,y,pred_opt
0,"[0.3323395252227783, -0.7431244850158691]",0.827923595905304,0.8194268345832825
1,"[0.3680354058742523, -0.7482470870018005]",0.7500312924385071,0.800723671913147
2,"[0.2947293817996979, -0.7547718286514282]",0.8773406744003296,0.8507024645805359
3,"[0.3300812840461731, -0.7071473002433777]",0.8231836557388306,0.8622695207595825
4,"[0.4039454460144043, -0.7468691468238831]",0.6845548748970032,0.8612338900566101
5,"[0.27135169506073, -0.7232841849327087]",0.9103690385818481,0.8909731507301331
6,"[0.24771568179130554, -0.75564044713974]",0.9231792092323303,0.9119784235954285
7,"[0.43236884474754333, -0.7302058339118958]",0.6354739665985107,0.9082964062690735
8,"[0.3680380582809448, -0.7118770480155945]",0.7541913390159607,0.9142309427261353
9,"[0.23290833830833435, -0.7123113870620728]",0.9462891221046448,0.9396780729293823
10,"[0.21204257011413574, -0.7659912109375]",0.9520124197006226,0.9577666521072388
11,"[0.4140614867210388, -0.7727873921394348]",0.6659412980079651,0.959668755531311
12,"[0.4621705114841461, -0.733176052570343]",0.5635326504707336,0.9585492610931396
13,"[0.1828935295343399, -0.7477808594703674]",0.9972631335258484,0.9660069346427917
14,"[0.1929788589477539, -0.7094613313674927]",0.989885687828064,0.967105507850647
15,"[0.4412543475627899, -0.7831887602806091]",0.5916767120361328,0.9895447492599487
16,"[0.1484348475933075, -0.7504963874816895]",1.0063599348068237,0.9779547452926636
17,"[0.46912455558776855, -0.7869927883148193]",0.5391328930854797,0.9845867156982422
18,"[0.34873640537261963, -0.7799502611160278]",0.763232409954071,0.9826775789260864
19,"[0.11059068888425827, -0.7507718205451965]",1.014114260673523,0.9763420820236206
20,"[0.2367050051689148, -0.6808148622512817]",0.9370083212852478,1.0165777206420898
21,"[0.1564219892024994, -0.7046625018119812]",1.0168465375900269,1.0166590213775635
22,"[0.18552058935165405, -0.7884327173233032]",0.9457523822784424,1.019051194190979
23,"[0.08319553732872009, -0.7432023882865906]",1.0258969068527222,1.0256259441375732
24,"[0.26300689578056335, -0.6604444980621338]",0.8957767486572266,1.0236186981201172
25,"[0.32252800464630127, -0.7953529953956604]",0.7922841906547546,1.0262279510498047
26,"[0.2026786506175995, -0.6656153202056885]",0.9666497707366943,1.025362491607666
27,"[0.1060776486992836, -0.7010493874549866]",1.0285800695419312,1.0285911560058594
28,"[0.29229187965393066, -0.6445870399475098]",0.8346363306045532,1.0274410247802734
29,"[0.2430100440979004, -0.6340762376785278]",0.8848073482513428,1.0286667346954346
30,"[0.0737873762845993, -0.6890915632247925]",1.027986764907837,1.0309693813323975
