iteration,x,y,pred_opt
0,"[0.46568745374679565, 0.23276680707931519, 0.4527209997177124, 0.5871122479438782]",0.7054638266563416,0.7129203081130981
1,"[0.5361877679824829, 0.35323214530944824, 0.49615514278411865, 0.44417524337768555]",0.8439584374427795,0.8388121128082275
2,"[0.6727537512779236, 0.27777910232543945, 0.5000501871109009, 0.7173395752906799]",0.6525222659111023,0.8229228854179382
3,"[0.6388550400733948, 0.15331965684890747, 0.23398321866989136, 0.524045467376709]",0.5334538221359253,0.8198850154876709
4,"[0.2390589565038681, 0.30649733543395996, 0.4055618643760681, 0.5818004608154297]",0.6597483158111572,0.7817767262458801
5,"[0.5336052179336548, 0.13633808493614197, 0.7288542985916138, 0.5239444375038147]",0.5765267014503479,0.8058326840400696
6,"[0.6003677845001221, 0.24260282516479492, 0.3318401575088501, 0.1726919561624527]",0.5410704016685486,0.8740584850311279
7,"[0.5192638635635376, 0.5814098715782166, 0.3307095170021057, 0.521712601184845]",0.8001456260681152,0.9201413989067078
8,"[0.5999211668968201, 0.3707424998283386, 0.5368451476097107, 0.10231708735227585]",0.562110424041748,0.939146101474762
9,"[0.4319399297237396, 0.5258997678756714, 0.6209794282913208, 0.6423875689506531]",0.7899384498596191,0.9471911191940308
10,"[0.5273993015289307, 0.7832109928131104, 0.27011826634407043, 0.5736441016197205]",0.6280009746551514,0.9347091317176819
11,"[0.8281611800193787, 0.22851680219173431, 0.41183555126190186, 0.4806779623031616]",0.5742353200912476,0.9481794834136963
12,"[0.5219034552574158, 0.7103012800216675, 0.08953481912612915, 0.4024048149585724]",0.5292455554008484,0.906054675579071
13,"[0.5898923873901367, 0.6543922424316406, 0.7291132807731628, 0.5591329336166382]",0.6974018812179565,0.9405355453491211
14,"[0.31729215383529663, 0.3434756100177765, 0.8149817585945129, 0.6794565320014954]",0.5719754099845886,0.9390079379081726
15,"[0.6985905170440674, 0.7493756413459778, 0.14639389514923096, 0.5857937932014465]",0.5083787441253662,0.9390361309051514
16,"[0.14834222197532654, 0.22202759981155396, 0.3414389193058014, 0.6657019853591919]",0.4927101731300354,0.9457859992980957
17,"[0.41183212399482727, 0.6335771679878235, 0.6686014533042908, 0.37413161993026733]",0.7419759035110474,0.9527341723442078
18,"[0.6872319579124451, 0.7555954456329346, 0.8432543277740479, 0.6782486438751221]",0.4976816475391388,0.9175423383712769
19,"[0.748166024684906, 0.7400117516517639, 0.7032670974731445, 0.4269718825817108]",0.5870576500892639,0.9456257820129395
20,"[0.7862287163734436, 0.19711288809776306, 0.5434991717338562, 0.808742880821228]",0.4716370701789856,0.9257957935333252
21,"[0.2801142632961273, 0.6652923822402954, 0.7389161586761475, 0.24165311455726624]",0.5525763630867004,0.9170904755592346
22,"[0.5640700459480286, 0.5764575600624084, 0.5851442813873291, 0.8667109608650208]",0.6178018450737,0.914836585521698
23,"[0.20865583419799805, 0.2201424092054367, 0.3352775275707245, 0.43877190351486206]",0.5651909708976746,0.9506217241287231
24,"[0.3668026030063629, 0.7749919891357422, 0.3447752296924591, 0.7022212743759155]",0.6032196283340454,0.9382835030555725
25,"[0.3317689001560211, 0.7256301045417786, 0.892924427986145, 0.30422258377075195]",0.47473445534706116,0.9044733643531799
26,"[0.2493777573108673, 0.6479588747024536, 0.737456738948822, 0.6678680777549744]",0.5823336839675903,0.9476896524429321
27,"[0.4938339293003082, 0.8413162231445312, 0.571928858757019, 0.28106749057769775]",0.5947006940841675,0.9487920999526978
28,"[0.31171557307243347, 0.7917068600654602, 0.2959735691547394, 0.8179481625556946]",0.4954942762851715,0.9491193294525146
29,"[0.7569376826286316, 0.5887909531593323, 0.829569399356842, 0.5076237320899963]",0.5813873410224915,0.9318346381187439
30,"[0.41047412157058716, 0.15078061819076538, 0.4195908308029175, 0.1932111531496048]",0.5115289688110352,0.9261281490325928
