iteration,x,y,pred_opt
0,"[3.3945789337158203, 8.386385917663574]",0.859537661075592,0.865337610244751
1,"[3.792168378829956, 8.540497779846191]",0.8318160772323608,0.8623353838920593
2,"[3.126816749572754, 8.713357925415039]",0.8558715581893921,0.8598196506500244
3,"[3.3242626190185547, 7.971116065979004]",0.8889357447624207,0.880630373954773
4,"[2.923612356185913, 7.712883949279785]",0.9117227792739868,0.8975369334220886
5,"[2.9452619552612305, 7.1895551681518555]",0.925265371799469,0.9128579497337341
6,"[3.3836119174957275, 6.840752124786377]",0.9195744395256042,0.914179801940918
7,"[3.2726352214813232, 6.306856632232666]",0.9467032551765442,0.9355113506317139
8,"[3.2839276790618896, 5.71146297454834]",0.9495534896850586,0.9504081010818481
9,"[3.8653712272644043, 5.570566654205322]",0.9488534927368164,0.9433597922325134
10,"[3.859466552734375, 4.969272613525391]",0.9579910039901733,0.9564793705940247
11,"[4.456514358520508, 4.777549743652344]",0.9328184723854065,0.9495546221733093
12,"[3.5424344539642334, 4.430574893951416]",0.9756916165351868,0.9672157764434814
13,"[3.778745174407959, 3.8359334468841553]",0.972765326499939,0.9681581854820251
14,"[3.5843539237976074, 3.2164626121520996]",0.9910071492195129,0.9853575825691223
15,"[2.8900017738342285, 3.1977410316467285]",0.9924299120903015,0.9930909276008606
16,"[2.596893787384033, 2.5867812633514404]",0.9854283928871155,0.9971686005592346
17,"[1.9329499006271362, 2.6658806800842285]",0.9714990258216858,0.9954331517219543
18,"[4.151638031005859, 2.821024179458618]",0.9883648157119751,0.9946668744087219
19,"[4.408504009246826, 2.2034149169921875]",0.9667286276817322,0.9915247559547424
20,"[1.4711649417877197, 2.216038703918457]",0.9595663547515869,0.9936125874519348
21,"[5.0268473625183105, 2.3782403469085693]",0.9517151117324829,0.9965844750404358
22,"[1.6962183713912964, 1.6488178968429565]",0.956211507320404,0.9785676002502441
23,"[4.373789310455322, 1.572163701057434]",0.9753609895706177,0.9853659272193909
24,"[4.612455368041992, 0.9884192943572998]",0.9783474206924438,0.9833037257194519
25,"[3.963594436645508, 0.8231055736541748]",0.9799445867538452,0.982588529586792
26,"[3.8264975547790527, 0.1801205277442932]",0.978596031665802,0.9799508452415466
27,"[1.3925799131393433, 1.105881929397583]",0.9311754107475281,0.9966862797737122
28,"[3.1929771900177, 0.0]",0.9852651953697205,0.9869858026504517
29,"[5.150547027587891, 0.6308798789978027]",0.9457428455352783,0.9874343872070312
30,"[5.55409049987793, 2.6627635955810547]",0.9377358555793762,0.9874555468559265
