iteration,x,y,pred_opt
0,"[0.48892444372177124, 0.40653616189956665, 0.5629172325134277, 0.8020630478858948, 0.3656269907951355, 0.8449867963790894]",0.5185819268226624,0.5089492797851562
1,"[0.5425866842269897, 0.4462019205093384, 0.5459368228912354, 0.7673003673553467, 0.270926833152771, 0.9374895691871643]",0.4248736798763275,0.505639910697937
2,"[0.5450528264045715, 0.36898571252822876, 0.5361670255661011, 0.8881820440292358, 0.46521201729774475, 0.8743780851364136]",0.44596749544143677,0.5964721441268921
3,"[0.384299635887146, 0.4688710868358612, 0.5666199922561646, 0.8552247881889343, 0.3457980751991272, 0.7723588347434998]",0.4985232651233673,0.6045272350311279
4,"[0.5674943923950195, 0.3812675476074219, 0.6018362641334534, 0.7670757174491882, 0.3041801452636719, 0.7512405514717102]",0.5451558828353882,0.5506831407546997
5,"[0.5337157249450684, 0.42268404364585876, 0.5023295283317566, 0.7182735800743103, 0.28153732419013977, 0.641562819480896]",0.6434864401817322,0.6499581933021545
6,"[0.6025089025497437, 0.5050251483917236, 0.7176169157028198, 0.6774601340293884, 0.2648181617259979, 0.7088724970817566]",0.5742873549461365,0.6760212182998657
7,"[0.6349325180053711, 0.4731709659099579, 0.3535853922367096, 0.8058873414993286, 0.28835195302963257, 0.7443730235099792]",0.5211076140403748,0.7547065019607544
8,"[0.5526869297027588, 0.36452168226242065, 0.3290201723575592, 0.6166406869888306, 0.2554914653301239, 0.5594394207000732]",0.6454584002494812,0.7528999447822571
9,"[0.6373060345649719, 0.3798629343509674, 0.4935190677642822, 0.8063129186630249, 0.3770962357521057, 0.492918461561203]",0.6259651184082031,0.7218098640441895
10,"[0.6100037097930908, 0.2630288004875183, 0.32585209608078003, 0.5255652666091919, 0.18019035458564758, 0.7094651460647583]",0.5064859390258789,0.6982102990150452
11,"[0.477445513010025, 0.2983531951904297, 0.3132840394973755, 0.6635082364082336, 0.11184599995613098, 0.5022394061088562]",0.49897679686546326,0.7539084553718567
12,"[0.551007091999054, 0.4418289363384247, 0.23441028594970703, 0.6191046237945557, 0.48059743642807007, 0.522359311580658]",0.7038224935531616,0.7691978812217712
13,"[0.6394394040107727, 0.1781366467475891, 0.4126172661781311, 0.8976524472236633, 0.35980933904647827, 0.481990784406662]",0.43703147768974304,0.7259218692779541
14,"[0.5853263139724731, 0.47068333625793457, 0.5966836214065552, 0.8921050429344177, 0.4357104003429413, 0.3361130654811859]",0.5417123436927795,0.7946633100509644
15,"[0.7665701508522034, 0.41881608963012695, 0.24216267466545105, 0.629847526550293, 0.3241725265979767, 0.44474080204963684]",0.5575602650642395,0.8388311266899109
16,"[0.6177289485931396, 0.47195789217948914, 0.7829891443252563, 0.523956298828125, 0.3549826741218567, 0.7711828947067261]",0.5661659240722656,0.7735488414764404
17,"[0.6158782243728638, 0.3848923444747925, 0.28262683749198914, 0.49084290862083435, 0.6864467263221741, 0.5131323337554932]",0.6792297959327698,0.8341822624206543
18,"[0.4610600471496582, 0.45102837681770325, 0.31600019335746765, 0.5410119891166687, 0.44083914160728455, 0.24093711376190186]",0.6588380336761475,0.7874222993850708
19,"[0.628267765045166, 0.40839719772338867, 0.08353377878665924, 0.8215479850769043, 0.5907116532325745, 0.45383989810943604]",0.44757506251335144,0.8571377396583557
20,"[0.5010359883308411, 0.5163175463676453, 0.10871559381484985, 0.3715869188308716, 0.5349788665771484, 0.455490380525589]",0.5806809067726135,0.8895559906959534
21,"[0.6474947929382324, 0.15729597210884094, 0.31766870617866516, 0.41266509890556335, 0.5345594882965088, 0.498443067073822]",0.5662491321563721,0.8011170625686646
22,"[0.4222179353237152, 0.557243287563324, 0.38664108514785767, 0.5357771515846252, 0.4834844768047333, 0.0]",0.4793911278247833,0.7795876860618591
23,"[0.518743634223938, 0.4086671471595764, 0.32650184631347656, 0.6723874807357788, 0.888171374797821, 0.5098366141319275]",0.539880633354187,0.7774087190628052
24,"[0.464690625667572, 0.5268105864524841, 0.19396597146987915, 0.5549410581588745, 0.2439047396183014, 0.1729561686515808]",0.47713109850883484,0.8011213541030884
25,"[0.4863395094871521, 0.31627199053764343, 0.23081359267234802, 0.416997492313385, 0.545266330242157, 0.08939102292060852]",0.4632505476474762,0.7808716297149658
26,"[0.4096522331237793, 0.579167902469635, 0.16324825584888458, 0.562159538269043, 0.4055684506893158, 0.6935169696807861]",0.5762966275215149,0.8023887872695923
27,"[0.8464771509170532, 0.455096960067749, 0.13154536485671997, 0.5022886991500854, 0.6492722630500793, 0.5956507325172424]",0.46225646138191223,0.7541713118553162
28,"[0.6536329984664917, 0.5069751739501953, 0.32671740651130676, 0.46341556310653687, 0.9147912859916687, 0.505196750164032]",0.5205560922622681,0.7696861624717712
29,"[0.6603026390075684, 0.40766292810440063, 0.8919023871421814, 0.5410317778587341, 0.470574289560318, 0.8152717351913452]",0.45899081230163574,0.7793334126472473
30,"[0.4850913882255554, 0.4321025311946869, 0.06368465721607208, 0.247135192155838, 0.5944201350212097, 0.5704236030578613]",0.4802984297275543,0.8002266883850098
