iteration,x,y,pred_opt
0,"[0.27797961235046387, -0.9811191558837891]",0.629379153251648,0.6248645186424255
1,"[0.32191088795661926, -0.9862872362136841]",0.5969498753547668,0.6174637675285339
2,"[0.26653149724006653, -0.9396246671676636]",0.6572474837303162,0.6418430805206299
3,"[0.23724837601184845, -1.0]",0.6199235320091248,0.6471322178840637
4,"[0.3583992123603821, -0.9649695754051208]",0.600829541683197,0.6476094722747803
5,"[0.22559402883052826, -0.925692617893219]",0.67657870054245,0.6595156788825989
6,"[0.2571112811565399, -0.8879916071891785]",0.6861891150474548,0.6836164593696594
7,"[0.39012762904167175, -0.9945131540298462]",0.555763304233551,0.6814250946044922
8,"[0.1928638219833374, -1.0]",0.6487278342247009,0.6845439672470093
9,"[0.29163914918899536, -0.8602340221405029]",0.692631721496582,0.6922729015350342
10,"[0.18461504578590393, -0.8996742367744446]",0.7131187915802002,0.6966872215270996
11,"[0.429316908121109, -0.9881675243377686]",0.5397648215293884,0.6993364691734314
12,"[0.15236224234104156, -0.8700454235076904]",0.7308202385902405,0.7160006165504456
13,"[0.27250123023986816, -0.8210882544517517]",0.7290969491004944,0.7276561260223389
14,"[0.3332888185977936, -0.8435257077217102]",0.703832745552063,0.7259598970413208
15,"[0.16553062200546265, -0.8192700743675232]",0.752906322479248,0.742304265499115
16,"[0.14861160516738892, -0.9335581064224243]",0.6890687346458435,0.7481090426445007
17,"[0.3761013448238373, -0.839277982711792]",0.6768574714660645,0.7420616745948792
18,"[0.12903942167758942, -0.7902594208717346]",0.7837249636650085,0.7690209150314331
19,"[0.4147022068500519, -0.8176432251930237]",0.6662591099739075,0.7737078666687012
20,"[0.10624809563159943, -0.8754456639289856]",0.7378514409065247,0.7628169655799866
21,"[0.13170132040977478, -0.7400545477867126]",0.8113850355148315,0.7893047332763672
22,"[0.4316503405570984, -0.7723934054374695]",0.6923702955245972,0.7937676310539246
23,"[0.30099689960479736, -0.7766173481941223]",0.7531970143318176,0.7953663468360901
24,"[0.06900722533464432, -0.9040269255638123]",0.7210615873336792,0.7957375645637512
25,"[0.15950489044189453, -0.7002582550048828]",0.8235111832618713,0.8103060126304626
26,"[0.2513561546802521, -0.7576282620429993]",0.7716122269630432,0.7973271012306213
27,"[0.45364663004875183, -0.839728832244873]",0.6360188126564026,0.8055170774459839
28,"[0.07524508982896805, -0.7765688896179199]",0.790946900844574,0.8110413551330566
29,"[0.10086666792631149, -0.688926100730896]",0.8370505571365356,0.8274818658828735
30,"[0.16354571282863617, -0.6508215665817261]",0.8509351015090942,0.8388428688049316
