iteration,x,y,pred_opt
0,"[-1.3499352931976318, 1.4959063529968262]",0.9411941766738892,0.9460762739181519
1,"[-1.3703606128692627, 1.4570900201797485]",0.9160244464874268,0.9366651177406311
2,"[-1.2927727699279785, 1.501276969909668]",0.9735696315765381,0.9605588912963867
3,"[-1.4008042812347412, 1.5195232629776]",0.9119347333908081,0.9667510986328125
4,"[-1.2604591846466064, 1.458727478981018]",0.9687948226928711,0.9720922708511353
5,"[-1.3773677349090576, 1.5678523778915405]",0.9403364658355713,0.9719406962394714
6,"[-1.4545903205871582, 1.5069241523742676]",0.8658180832862854,0.9720686674118042
7,"[-1.2554452419281006, 1.5479722023010254]",0.9749391674995422,0.9804762005805969
8,"[-1.2132372856140137, 1.4937660694122314]",0.9894822239875793,0.9816310405731201
9,"[-1.2640976905822754, 1.3991392850875854]",0.9688258767127991,0.9829413890838623
10,"[-1.3763854503631592, 1.6246329545974731]",0.9560973644256592,0.9830234050750732
11,"[-1.5026576519012451, 1.5272406339645386]",0.7992043495178223,0.9823651909828186
12,"[-1.1529163122177124, 1.5065031051635742]",0.9831457138061523,0.9801931977272034
13,"[-1.2589093446731567, 1.6048080921173096]",0.9770361185073853,0.9815928339958191
14,"[-1.2504723072052002, 1.3478105068206787]",0.9634876847267151,0.9783607721328735
15,"[-1.3812966346740723, 1.4011415243148804]",0.8942350745201111,0.979337751865387
16,"[-1.433619737625122, 1.6171969175338745]",0.9195787310600281,0.9777233004570007
17,"[-1.147504448890686, 1.4494131803512573]",0.9726134538650513,0.9793306589126587
18,"[-1.0938702821731567, 1.5043540000915527]",0.9564183354377747,0.9756761789321899
19,"[-1.3873119354248047, 1.679871916770935]",0.9661492705345154,0.9716733694076538
20,"[-1.4661448001861572, 1.4610235691070557]",0.8215156197547913,0.9714244604110718
21,"[-1.044930100440979, 1.4754914045333862]",0.942521870136261,0.9742317795753479
22,"[-1.2012929916381836, 1.3479238748550415]",0.9800777435302734,0.9778988361358643
23,"[-1.1811147928237915, 1.5520647764205933]",0.9773355722427368,0.9765905737876892
24,"[-1.387528657913208, 1.7332292795181274]",0.9667660593986511,0.9781455397605896
25,"[-1.0544016361236572, 1.541616678237915]",0.925727367401123,0.9800230860710144
26,"[-1.0471856594085693, 1.4208329916000366]",0.948746383190155,0.9754847288131714
27,"[-1.339647650718689, 1.7474167346954346]",0.9836686849594116,0.978579580783844
28,"[-0.9952684044837952, 1.4743988513946533]",0.9149965643882751,0.9771220088005066
29,"[-1.1527087688446045, 1.3435369729995728]",0.9878451824188232,0.9734539985656738
30,"[-1.2532137632369995, 1.2951699495315552]",0.9586145877838135,0.9763108491897583
