iteration,x,y,pred_opt
0,"[-0.07904505729675293, 0.9267851114273071]",0.5386888980865479,0.5330223441123962
1,"[-0.11025595664978027, 0.9237514138221741]",0.5549265146255493,0.5443991422653198
2,"[-0.05550800636410713, 0.946467399597168]",0.4100836515426636,0.5411573052406311
3,"[-0.06703861802816391, 0.8995633721351624]",0.6513803005218506,0.6525447964668274
4,"[-0.14144198596477509, 0.9290395975112915]",0.5201307535171509,0.6729424595832825
5,"[-0.030392475426197052, 0.909532904624939]",0.6050708293914795,0.6506000757217407
6,"[-0.12964440882205963, 0.9566313028335571]",0.3601670265197754,0.6533657312393188
7,"[0.0005176886916160583, 0.9016943573951721]",0.6134931445121765,0.6711356043815613
8,"[-0.09803783148527145, 0.8791132569313049]",0.7492547631263733,0.7501674294471741
9,"[0.0020869113504886627, 0.8683950304985046]",0.7390690445899963,0.7492163777351379
10,"[0.031121615320444107, 0.9010812044143677]",0.5769155025482178,0.7491149306297302
11,"[-0.13396379351615906, 0.8784247040748596]",0.7605076432228088,0.7502464056015015
12,"[-0.040245383977890015, 0.8671340942382812]",0.7687447667121887,0.7586201429367065
13,"[0.06308559328317642, 0.8938480019569397]",0.5661097764968872,0.7492666244506836
14,"[-0.17625799775123596, 0.8694341778755188]",0.7677879929542542,0.7640885710716248
15,"[0.0384925976395607, 0.8584899306297302]",0.7396354675292969,0.7603972554206848
16,"[0.0946866124868393, 0.9025617837905884]",0.47675955295562744,0.7566040754318237
17,"[-0.10279596596956253, 0.8362695574760437]",0.8875879645347595,0.8849746584892273
18,"[-0.21724990010261536, 0.8777892589569092]",0.7189574837684631,0.8772339224815369
19,"[0.07784681767225266, 0.8506730794906616]",0.7093719840049744,0.8641455769538879
20,"[-0.17139586806297302, 0.9343291521072388]",0.4935223162174225,0.8698365092277527
21,"[-0.2515120506286621, 0.8753819465637207]",0.6910557746887207,0.869685709476471
22,"[-0.2817840576171875, 0.8736676573753357]",0.6657650470733643,0.8717343807220459
23,"[0.10953401029109955, 0.8467892408370972]",0.6691681742668152,0.87153559923172
24,"[-0.1268659234046936, 0.8160627484321594]",0.9309118986129761,0.8968133926391602
25,"[-0.31561994552612305, 0.8885173797607422]",0.5650829672813416,0.9056020975112915
26,"[0.14320345222949982, 0.8450369834899902]",0.6171643733978271,0.9022950530052185
27,"[-0.07232807576656342, 0.8174989819526672]",0.9312549233436584,0.9287751317024231
28,"[-0.2979964017868042, 0.8469412326812744]",0.7279765009880066,0.9208935499191284
29,"[0.1701236516237259, 0.8562270998954773]",0.5237443447113037,0.9308940172195435
30,"[-0.020311914384365082, 0.8191512823104858]",0.8961294889450073,0.9220177531242371
