iteration,x,y,pred_opt
0,"[3.5424232482910156, 0.07080316543579102]",0.9884609580039978,0.9839463233947754
1,"[2.673992156982422, 0.0]",0.9659653306007385,0.982718288898468
2,"[3.6163899898529053, 0.9142334461212158]",0.9911890029907227,0.9885982275009155
3,"[4.473128795623779, 1.0345168113708496]",0.967409074306488,0.9885237812995911
4,"[3.250290870666504, 1.7041798830032349]",0.9984161853790283,0.9935588836669922
5,"[3.6991171836853027, 2.464824676513672]",0.9891721606254578,0.9917881488800049
6,"[3.04567289352417, 3.0335659980773926]",0.9884365200996399,0.9979461431503296
7,"[3.025144100189209, 3.896413803100586]",0.9859855771064758,0.989672064781189
8,"[2.279181480407715, 4.243509292602539]",0.992183268070221,0.9901551604270935
9,"[2.6219496726989746, 4.989306449890137]",0.9693695306777954,0.9866828322410583
10,"[1.4258413314819336, 4.448963642120361]",0.9673203825950623,0.9900806546211243
11,"[0.8630963563919067, 3.853578567504883]",0.9424294233322144,0.9901816844940186
12,"[5.155651092529297, 0.5900067090988159]",0.9507670998573303,0.9889044165611267
13,"[3.3300583362579346, 5.404674530029297]",0.9604944586753845,0.9900448322296143
14,"[3.102097511291504, 6.180805206298828]",0.957674503326416,0.9901750683784485
15,"[3.417097806930542, 6.914299964904785]",0.913418710231781,0.9902178049087524
16,"[5.646721839904785, 1.1900827884674072]",0.9368184804916382,0.9899057149887085
17,"[0.8489780426025391, 5.0355424880981445]",0.9439961314201355,0.990452766418457
18,"[1.890381097793579, 0.0]",0.9402666091918945,0.9884011745452881
19,"[5.647680282592773, 0.0]",0.9304883480072021,0.9894013404846191
20,"[2.8971283435821533, 7.33922004699707]",0.9214136600494385,0.9914281368255615
21,"[4.098414897918701, 5.162745952606201]",0.9490233063697815,0.9896956086158752
22,"[0.1373666524887085, 5.312530517578125]",0.93404620885849,0.9902527928352356
23,"[1.3612897396087646, 0.5341264605522156]",0.923782229423523,0.9865984320640564
24,"[-0.16676726937294006, 5.979523181915283]",0.9340742230415344,0.9836580157279968
25,"[-0.8287320137023926, 6.30848503112793]",0.9424211978912354,0.988084614276886
26,"[-1.1736259460449219, 5.636129856109619]",0.9329864382743835,0.9898468255996704
27,"[0.8752851486206055, 0.0]",0.8737258911132812,0.9912044405937195
28,"[-1.7347261905670166, 5.162048816680908]",0.9166460037231445,0.9921557903289795
29,"[4.823598384857178, 4.895326137542725]",0.9233721494674683,0.9907822608947754
30,"[5.104334354400635, 5.562610626220703]",0.8985152840614319,0.9908443093299866
