iteration,x,y,pred_opt
0,"[-2.764374256134033, 7.298296928405762]",0.9340709447860718,0.9407029151916504
1,"[-2.4168641567230225, 7.961833953857422]",0.9604995250701904,0.9601116180419922
2,"[-2.9409501552581787, 8.574400901794434]",0.9695358872413635,0.9537431001663208
3,"[-2.5726029872894287, 9.286603927612305]",0.9854989051818848,0.97867351770401
4,"[-3.1152660846710205, 9.945562362670898]",0.975996196269989,0.9809187054634094
5,"[-2.8501548767089844, 10.73196029663086]",0.9944162368774414,0.9919840693473816
6,"[-3.579300880432129, 11.202841758728027]",0.9740201234817505,0.9908720850944519
7,"[-3.2781457901000977, 11.962159156799316]",0.9882872104644775,0.9958351850509644
8,"[-4.043832778930664, 12.33968448638916]",0.966454267501831,0.9881231784820557
9,"[-1.6866189241409302, 7.617883682250977]",0.9549744725227356,0.9878098368644714
10,"[-2.685072660446167, 12.5311918258667]",0.98064124584198,0.9842295050621033
11,"[-2.603170156478882, 13.370863914489746]",0.9851821064949036,0.9940977096557617
12,"[-1.813982605934143, 13.527112007141113]",0.9073140621185303,0.9924644827842712
13,"[-2.831756353378296, 14.195075988769531]",0.979669988155365,0.9951738715171814
14,"[-2.583951711654663, 15.0]",0.9389108419418335,0.9883997440338135
15,"[-4.816312789916992, 12.181700706481934]",0.8956199884414673,0.9869340062141418
16,"[-3.6492085456848145, 14.298112869262695]",0.9907373785972595,0.994030773639679
17,"[-4.132917404174805, 15.0]",0.9931108355522156,0.9885302782058716
18,"[-5.0, 14.875051498413086]",0.9339426755905151,0.9881684184074402
19,"[-1.2879911661148071, 6.9937968254089355]",0.9482583999633789,0.9878818988800049
20,"[-3.7275238037109375, 8.375117301940918]",0.8966076374053955,0.9878059029579163
21,"[-0.5434969663619995, 7.137657642364502]",0.9423767924308777,0.9882853031158447
22,"[0.07807087898254395, 6.726655960083008]",0.926199197769165,0.986376166343689
23,"[-0.05577361583709717, 6.035764217376709]",0.9373131990432739,0.9886744022369385
24,"[0.4355071485042572, 5.486482620239258]",0.9426834583282471,0.9895725250244141
25,"[1.0981532335281372, 5.846649646759033]",0.9450223445892334,0.9889477491378784
26,"[0.5563211441040039, 4.75190544128418]",0.9444594979286194,0.9884023070335388
27,"[-1.739114761352539, 9.495304107666016]",0.9709006547927856,0.9889273047447205
28,"[-0.09740841388702393, 4.35838508605957]",0.9254496693611145,0.9888626337051392
29,"[-1.309276819229126, 10.131404876708984]",0.9453306794166565,0.9890342354774475
30,"[-0.6006249189376831, 9.882585525512695]",0.9139996767044067,0.9886742234230042
