iteration,x,y,pred_opt
0,"[0.1975843906402588, -0.4700355529785156, 0.18503880500793457, -0.12688684463500977]",0.9883394837379456,0.9892967343330383
1,"[0.12715977430343628, -0.37724804878234863, 0.17212951183319092, -0.14219355583190918]",0.9928340911865234,0.9908377528190613
2,"[0.04943138360977173, -0.4368409216403961, 0.13016527891159058, -0.19697250425815582]",0.9897003769874573,0.9907770752906799
3,"[0.14881344139575958, -0.4838702976703644, 0.1883796900510788, -0.02156343311071396]",0.9894536733627319,0.9903967976570129
4,"[0.137761190533638, -0.36522141098976135, 0.25554609298706055, -0.22590574622154236]",0.9897487759590149,0.9901837706565857
5,"[0.1982419341802597, -0.46949440240859985, 0.12734684348106384, 0.05951838195323944]",0.989945113658905,0.9912387132644653
6,"[0.17659007012844086, -0.2568516135215759, 0.2787449359893799, -0.20739762485027313]",0.9930498003959656,0.9914931654930115
7,"[0.11966881155967712, -0.5202642679214478, 0.061323583126068115, 0.08697102963924408]",0.9875767827033997,0.9895433187484741
8,"[0.1372358798980713, -0.5748929381370544, 0.1132267564535141, 0.17492103576660156]",0.9838525056838989,0.9875051379203796
9,"[0.11820066720247269, -0.2602558732032776, 0.34299391508102417, -0.12886184453964233]",0.9927158951759338,0.992268979549408
10,"[0.11407383531332016, -0.1886587142944336, 0.26520952582359314, -0.2727009654045105]",0.9912657141685486,0.9924435019493103
11,"[0.22451914846897125, -0.2710302770137787, 0.36538809537887573, -0.27301090955734253]",0.9869561791419983,0.9912699460983276
12,"[0.057306624948978424, -0.4970073699951172, 0.13792429864406586, 0.19749240577220917]",0.9895410537719727,0.990002453327179
13,"[0.18687359988689423, -0.5549381971359253, 0.05911561846733093, 0.2601214051246643]",0.9825876951217651,0.9902323484420776
14,"[0.0463644340634346, -0.4733254313468933, 0.24739213287830353, 0.23232398927211761]",0.9896838665008545,0.989300549030304
15,"[0.16936706006526947, -0.11772777140140533, 0.20698869228363037, -0.3182630240917206]",0.992049515247345,0.9893085956573486
16,"[-0.017174407839775085, -0.5544037818908691, 0.2723086178302765, 0.2826749086380005]",0.9868490099906921,0.9882734417915344
17,"[0.15152716636657715, -0.17334097623825073, 0.13593222200870514, -0.38265761733055115]",0.9927563667297363,0.9919740557670593
18,"[-0.0347626693546772, -0.5082619190216064, 0.21832475066184998, 0.37200498580932617]",0.9870432615280151,0.9916290044784546
19,"[0.25762811303138733, -0.19499804079532623, 0.143899068236351, -0.4325737953186035]",0.9897116422653198,0.9908066391944885
20,"[0.19098632037639618, -0.07633566856384277, 0.10967307537794113, -0.27006223797798157]",0.9953154921531677,0.9931740164756775
21,"[0.17599160969257355, -0.6115144491195679, -0.031363487243652344, 0.302883118391037]",0.9756553173065186,0.9917070865631104
22,"[0.29174429178237915, -0.12312867492437363, 0.11036388576030731, -0.5091091990470886]",0.9890002012252808,0.993015468120575
23,"[0.2418612539768219, -0.568565309047699, -0.10364501178264618, 0.2984987497329712]",0.9774986505508423,0.9925671219825745
24,"[0.34471601247787476, -0.1042403057217598, 0.02539592981338501, -0.4581133723258972]",0.9913203120231628,0.9935240745544434
25,"[-0.140733540058136, -0.4856615364551544, 0.17859408259391785, 0.3605039417743683]",0.9855491518974304,0.9930835962295532
26,"[0.33500349521636963, -0.5919699668884277, -0.06650926917791367, 0.3267640173435211]",0.9729208946228027,0.9915205240249634
27,"[0.3360579013824463, -0.16665878891944885, -0.06984646618366241, -0.4832087457180023]",0.9888147711753845,0.991030752658844
28,"[-0.21102802455425262, -0.5714783668518066, 0.1878267377614975, 0.3805241286754608]",0.9811581373214722,0.9913504123687744
29,"[0.2679577171802521, -0.4982803165912628, -0.11625442653894424, 0.38244009017944336]",0.9779220819473267,0.9922760128974915
30,"[-0.17693477869033813, -0.41168490052223206, 0.21133588254451752, 0.43669557571411133]",0.986595869064331,0.9903355836868286
