iteration,x,y,pred_opt
0,"[1.2797081470489502, 2.6804137229919434]",0.630577027797699,0.6372892260551453
1,"[1.2603766918182373, 2.7210986614227295]",0.5670987963676453,0.6199631690979004
2,"[1.246439814567566, 2.6490478515625]",0.6040610671043396,0.604184627532959
3,"[1.3240725994110107, 2.6760189533233643]",0.7218586206436157,0.7104901075363159
4,"[1.332695484161377, 2.632983684539795]",0.757487952709198,0.7324952483177185
5,"[1.3541377782821655, 2.7076923847198486]",0.7418992519378662,0.7564376592636108
6,"[1.3211027383804321, 2.7474989891052246]",0.670074462890625,0.7489826083183289
7,"[1.3735764026641846, 2.60282039642334]",0.8216876983642578,0.8077145218849182
8,"[1.394633412361145, 2.742635488510132]",0.7935511469841003,0.8145591020584106
9,"[1.4043474197387695, 2.645890951156616]",0.8492492437362671,0.8223583698272705
10,"[1.3043285608291626, 2.792184829711914]",0.5974483489990234,0.825957715511322
11,"[1.4119457006454468, 2.569247245788574]",0.8884953260421753,0.8737273216247559
12,"[1.3055254220962524, 2.5857346057891846]",0.7345467805862427,0.8765209913253784
13,"[1.4323197603225708, 2.701399087905884]",0.8593284487724304,0.8795433640480042
14,"[1.4609454870224, 2.563856601715088]",0.9342871308326721,0.9139589667320251
15,"[1.4304291009902954, 2.522155523300171]",0.9153110980987549,0.9161798357963562
16,"[1.4796948432922363, 2.6678993701934814]",0.9182631969451904,0.9252975583076477
17,"[1.487967610359192, 2.719480514526367]",0.9235437512397766,0.9239730834960938
18,"[1.3142633438110352, 2.5407698154449463]",0.7712470293045044,0.9272468090057373
19,"[1.5090882778167725, 2.5190207958221436]",0.9856364130973816,0.9603968262672424
20,"[1.4191830158233643, 2.4750046730041504]",0.9276845455169678,0.9656863212585449
21,"[1.530151605606079, 2.6999192237854004]",0.9553952813148499,0.9703367352485657
22,"[1.5531985759735107, 2.4806642532348633]",0.9955031871795654,0.9880804419517517
23,"[1.2674070596694946, 2.5258636474609375]",0.7269812226295471,0.9945723414421082
24,"[1.5314466953277588, 2.5789597034454346]",0.975041925907135,0.9934698343276978
25,"[1.4965976476669312, 2.778240203857422]",0.8984434008598328,0.9926981329917908
26,"[1.6033905744552612, 2.444552183151245]",0.99223393201828,0.9988096356391907
27,"[1.592060923576355, 2.6954383850097656]",0.993503212928772,0.9989171624183655
28,"[1.2323802709579468, 2.48857045173645]",0.6801610589027405,0.9974055886268616
29,"[1.5652803182601929, 2.411764144897461]",1.0010582208633423,0.9989283084869385
30,"[1.6055546998977661, 2.6352322101593018]",1.0027947425842285,0.998378574848175
