iteration,x,y,pred_opt
0,"[1.3877930641174316, 1.1538853645324707, 0.45943593978881836, -1.243406057357788]",0.8850257396697998,0.8841093182563782
1,"[1.3293418884277344, 1.1207557916641235, 0.48307421803474426, -1.1935806274414062]",0.8976826071739197,0.8914903998374939
2,"[1.2936755418777466, 1.1924798488616943, 0.48901814222335815, -1.1512473821640015]",0.8978112936019897,0.8912861347198486
3,"[1.280935287475586, 1.1188417673110962, 0.4144667088985443, -1.2250858545303345]",0.9023951292037964,0.8949230313301086
4,"[1.2549903392791748, 1.123630404472351, 0.4641149938106537, -1.2979636192321777]",0.8953038454055786,0.8946033716201782
5,"[1.242183804512024, 1.068406343460083, 0.4348689019680023, -1.3611611127853394]",0.8961231112480164,0.8941632509231567
6,"[1.19185209274292, 1.1270942687988281, 0.43327802419662476, -1.4040107727050781]",0.8900088667869568,0.8959836959838867
7,"[1.276993989944458, 1.2002650499343872, 0.5371291637420654, -1.0769846439361572]",0.9036098122596741,0.8944100737571716
8,"[1.3083091974258423, 1.1718804836273193, 0.6178282499313354, -1.0797173976898193]",0.9007604718208313,0.8985598087310791
9,"[1.2570656538009644, 1.1048240661621094, 0.642031729221344, -1.085386037826538]",0.9072979688644409,0.9061459898948669
10,"[1.2810009717941284, 1.0330798625946045, 0.6130310297012329, -1.0665283203125]",0.9115061163902283,0.9068585634231567
11,"[1.1207380294799805, 1.1040074825286865, 0.46321940422058105, -1.4256808757781982]",0.8894345164299011,0.9042729735374451
12,"[1.3253802061080933, 1.0132313966751099, 0.6713069677352905, -1.0109504461288452]",0.9054509997367859,0.9099217057228088
13,"[1.305788516998291, 0.9565383195877075, 0.6415373682975769, -1.1066389083862305]",0.9009711146354675,0.9015847444534302
14,"[1.1698905229568481, 1.0916435718536377, 0.528010368347168, -1.4562209844589233]",0.8824443221092224,0.9075368046760559
15,"[1.2602125406265259, 0.9784142374992371, 0.6401717662811279, -0.9686101078987122]",0.9218139052391052,0.9152236580848694
16,"[1.0802401304244995, 1.1740105152130127, 0.4650334119796753, -1.4582401514053345]",0.8787412047386169,0.9150223135948181
17,"[1.2205848693847656, 0.9312874674797058, 0.6245786547660828, -0.8952082395553589]",0.9318948984146118,0.9252549409866333
18,"[1.175883412361145, 0.8528120517730713, 0.6604415774345398, -0.8793613314628601]",0.9334532618522644,0.9253609776496887
19,"[1.122591257095337, 0.8854295015335083, 0.6833052635192871, -0.8273082971572876]",0.9383181929588318,0.9288511276245117
20,"[1.0520910024642944, 0.8973574638366699, 0.6273245215415955, -0.8292653560638428]",0.9472118616104126,0.9417868852615356
21,"[1.2055268287658691, 0.7934196591377258, 0.6186966896057129, -0.8175899386405945]",0.9380082488059998,0.9455879926681519
22,"[0.9880099296569824, 0.9748277068138123, 0.609188437461853, -0.8101733326911926]",0.9493222832679749,0.9447789192199707
23,"[0.9975849986076355, 0.8764229416847229, 0.7062317132949829, -0.8556511402130127]",0.9376499652862549,0.9412739872932434
24,"[1.2203782796859741, 0.768406093120575, 0.6832298040390015, -0.754302442073822]",0.9318282604217529,0.9450246691703796
25,"[0.9183287620544434, 0.9622488617897034, 0.5500240325927734, -0.7587436437606812]",0.9571277499198914,0.9524725675582886
26,"[0.9961153268814087, 1.0297431945800781, 0.548348605632782, -0.870965838432312]",0.946112871170044,0.9537419676780701
27,"[0.8227359056472778, 0.9732757806777954, 0.584205150604248, -0.7436357736587524]",0.9539480209350586,0.9527556896209717
28,"[0.7727013230323792, 1.0563795566558838, 0.5990220308303833, -0.7728719115257263]",0.9414129257202148,0.950941801071167
29,"[0.7231600284576416, 1.0296536684036255, 0.6341190338134766, -0.8404553532600403]",0.9334753751754761,0.948833167552948
30,"[0.6966113448143005, 1.0392720699310303, 0.5352905988693237, -0.7944021224975586]",0.9402007460594177,0.9435722827911377
