iteration,x,y,pred_opt
0,"[3.0238380432128906, 2.9820477962493896]",1.0003355741500854,0.9971977472305298
1,"[3.8605868816375732, 3.307971715927124]",0.9890727400779724,0.9943811893463135
2,"[3.1047773361206055, 2.088399648666382]",1.0011169910430908,0.9955902099609375
3,"[4.021962642669678, 4.154199600219727]",0.9637308716773987,0.9969671368598938
4,"[2.228210926055908, 1.9333438873291016]",0.9869372248649597,0.9967054128646851
5,"[3.3292152881622314, 1.2193889617919922]",0.9884182214736938,0.9964250922203064
6,"[4.703200817108154, 3.10359263420105]",0.9631114602088928,0.9967618584632874
7,"[2.865468740463257, 0.4940650463104248]",0.9851305484771729,0.9900928735733032
8,"[3.526496410369873, 0.0]",0.977532148361206,0.9967274069786072
9,"[1.375281572341919, 2.094054937362671]",0.9471453428268433,0.998325526714325
10,"[2.1766576766967773, 0.0]",0.9456417560577393,0.9983116388320923
11,"[3.587790012359619, 4.843739986419678]",0.9684045314788818,0.997133195400238
12,"[4.231784343719482, 5.3114705085754395]",0.931493878364563,0.9972424507141113
13,"[4.346929550170898, 0.0]",0.9618396162986755,0.9956698417663574
14,"[3.0740225315093994, 5.486915588378906]",0.9606640338897705,0.9972842335700989
15,"[2.2707266807556152, 5.556102752685547]",0.9758762717247009,0.9970477223396301
16,"[2.13200044631958, 6.364602565765381]",0.9423527121543884,0.996874213218689
17,"[5.152423858642578, 0.0]",0.9539653658866882,0.9969288110733032
18,"[1.5103331804275513, 5.2305402755737305]",0.9578379392623901,0.9958359599113464
19,"[5.507801055908203, 3.1485419273376465]",0.9297208189964294,0.9983394145965576
20,"[0.7185688018798828, 5.360711097717285]",0.9400103688240051,0.9981404542922974
21,"[5.7111077308654785, 0.5281094312667847]",0.9476447105407715,0.9615161418914795
22,"[6.247309684753418, 0.0]",0.924831748008728,0.9983168244361877
23,"[2.4124038219451904, 7.056568145751953]",0.9291895627975464,0.9982872605323792
24,"[0.26546239852905273, 4.770234107971191]",0.9323247671127319,0.9981499314308167
25,"[-0.468525230884552, 4.766571521759033]",0.9279642701148987,0.9982878565788269
26,"[0.6787173748016357, 1.7880029678344727]",0.9016562700271606,0.9984946846961975
27,"[1.8402239084243774, 7.417340278625488]",0.9268737435340881,0.9983716607093811
28,"[-0.9837819337844849, 5.2812180519104]",0.9347019195556641,0.998235285282135
29,"[-1.6933480501174927, 5.144456386566162]",0.9191569089889526,0.9984287619590759
30,"[-2.120650291442871, 5.694888591766357]",0.9283801913261414,0.9981580376625061
