iteration,x,y,pred_opt
0,"[9.529044151306152, 2.997992515563965]",1.0011169910430908,0.9978731274604797
1,"[9.923876762390137, 3.5948715209960938]",0.9847506880760193,0.9965298175811768
2,"[8.895442962646484, 3.32332181930542]",0.9843327403068542,0.996259331703186
3,"[9.648587226867676, 2.307075023651123]",1.006927251815796,0.9981549978256226
4,"[9.103682518005371, 1.8619452714920044]",0.9887769818305969,0.9982550144195557
5,"[9.339130401611328, 1.2253212928771973]",0.9998968839645386,0.9968346953392029
6,"[8.776152610778809, 0.8055112361907959]",0.9866454005241394,0.9975499510765076
7,"[8.795699119567871, 0.12577569484710693]",0.9800800085067749,0.9974255561828613
8,"[8.134986877441406, 0.0]",0.9650642275810242,0.9975000023841858
9,"[10.0, 4.271698951721191]",0.9972298741340637,0.9930053949356079
10,"[10.0, 4.972125053405762]",0.9747751951217651,0.990493655204773
11,"[9.447735786437988, 5.2175188064575195]",0.9698510766029358,0.9879062175750732
12,"[10.0, 1.0091413259506226]",0.979037344455719,0.9879273772239685
13,"[9.333446502685547, 5.822986602783203]",0.9627507328987122,0.9927733540534973
14,"[8.231287956237793, 3.180940628051758]",0.9645203351974487,0.9982759356498718
15,"[8.714329719543457, 5.92356538772583]",0.9406721591949463,0.9956977367401123
16,"[7.495265007019043, 0.0]",0.9546642899513245,0.9985227584838867
17,"[7.142430305480957, 0.49319392442703247]",0.943817138671875,0.9982738494873047
18,"[7.601092338562012, 3.2914657592773438]",0.9518184065818787,0.995544970035553
19,"[6.610550880432129, 0.2550225853919983]",0.9330906867980957,0.9955657124519348
20,"[9.61453628540039, 6.368272304534912]",0.9531715512275696,0.9953022003173828
21,"[7.514013767242432, 3.892803192138672]",0.9322396516799927,0.9960951805114746
22,"[10.0, 6.831974029541016]",0.9460389614105225,0.9945500493049622
23,"[9.64789867401123, 7.3101606369018555]",0.9238579869270325,0.9895994067192078
24,"[7.080304145812988, 3.0352590084075928]",0.9358239769935608,0.9900205731391907
25,"[9.892292976379395, 7.797203063964844]",0.9215189814567566,0.9901512861251831
26,"[6.550195693969727, 3.1914825439453125]",0.9248241186141968,0.9966306686401367
27,"[9.444612503051758, 8.1126070022583]",0.8941701054573059,0.9955362677574158
28,"[6.098555564880371, 0.0]",0.9292979836463928,0.9959926605224609
29,"[10.0, 0.36341726779937744]",0.9761760830879211,0.988835334777832
30,"[5.53781795501709, 0.0]",0.9393501877784729,0.987148106098175
