iteration,x,y,pred_opt
0,"[1.2797081470489502, 2.6804137229919434]",0.630577027797699,0.6372892260551453
1,"[1.2728017568588257, 2.7173373699188232]",0.5932673811912537,0.6245302557945251
2,"[1.3171099424362183, 2.679838180541992]",0.7062089443206787,0.6808251738548279
3,"[1.2490805387496948, 2.657560348510742]",0.6044881343841553,0.6936727166175842
4,"[1.3183660507202148, 2.6416823863983154]",0.7301216125488281,0.7168908715248108
5,"[1.2372329235076904, 2.718874931335449]",0.5262062549591064,0.7168272733688354
6,"[1.354600191116333, 2.699756383895874]",0.7554901242256165,0.748368501663208
7,"[1.3711090087890625, 2.658402919769287]",0.7906292080879211,0.7724310159683228
8,"[1.3796508312225342, 2.7319397926330566]",0.7768567800521851,0.7820505499839783
9,"[1.3408758640289307, 2.607287883758545]",0.7823535203933716,0.7797093987464905
10,"[1.413604736328125, 2.648515462875366]",0.852946937084198,0.84773188829422
11,"[1.3293935060501099, 2.56357741355896]",0.7878000736236572,0.8451991677284241
12,"[1.3616844415664673, 2.764549493789673]",0.7170859575271606,0.8469002842903137
13,"[1.3681381940841675, 2.547429084777832]",0.8481147885322571,0.8267456293106079
14,"[1.4326612949371338, 2.6074745655059814]",0.8932012319564819,0.8491628766059875
15,"[1.4310064315795898, 2.696539878845215]",0.8505470156669617,0.8867137432098389
16,"[1.4727189540863037, 2.6373355388641357]",0.9214314818382263,0.9040048122406006
17,"[1.3306177854537964, 2.794745445251465]",0.6594640612602234,0.900103747844696
18,"[1.4619901180267334, 2.573638439178467]",0.9280188083648682,0.9238238334655762
19,"[1.456350564956665, 2.7284533977508545]",0.8822575211524963,0.9269039630889893
20,"[1.4473811388015747, 2.5235867500305176]",0.937166154384613,0.9285559058189392
21,"[1.344609022140503, 2.5069210529327393]",0.8359476923942566,0.9236494898796082
22,"[1.3591841459274292, 2.8202896118164062]",0.6821287274360657,0.9243668913841248
23,"[1.4682607650756836, 2.474560499191284]",0.9744701385498047,0.9594442844390869
24,"[1.5054001808166504, 2.70820951461792]",0.928210973739624,0.959535539150238
25,"[1.4706735610961914, 2.7771565914154053]",0.8693864345550537,0.9597814679145813
26,"[1.4282861948013306, 2.446136951446533]",0.943172037601471,0.947420060634613
27,"[1.2993897199630737, 2.4959681034088135]",0.7856082320213318,0.952880859375
28,"[1.4899224042892456, 2.4382522106170654]",0.9771538972854614,0.9620446562767029
29,"[1.5161787271499634, 2.7951505184173584]",0.919603168964386,0.9741060137748718
30,"[1.509587287902832, 2.495443105697632]",0.9886137843132019,0.9771823287010193
