iteration,x,y,pred_opt
0,"[-0.777256965637207, 1.3477816581726074, 0.14002346992492676, 0.11601996421813965]",0.8853553533554077,0.8862289190292358
1,"[-0.8271335363388062, 1.4084653854370117, 0.16872242093086243, 0.14022928476333618]",0.8717015385627747,0.8834227919578552
2,"[-0.781819760799408, 1.3708064556121826, 0.11931271106004715, 0.036274805665016174]",0.8762820959091187,0.8773442506790161
3,"[-0.7335745096206665, 1.3257111310958862, 0.2077493965625763, 0.09365014731884003]",0.8969563841819763,0.8879804015159607
4,"[-0.8941982984542847, 1.3659814596176147, 0.19012798368930817, 0.14025522768497467]",0.8932405710220337,0.9005622267723083
5,"[-0.6629912853240967, 1.3371353149414062, 0.1638648509979248, 0.1264437586069107]",0.8827491402626038,0.8958377242088318
6,"[-0.9349263310432434, 1.335546851158142, 0.12197250872850418, 0.1584688425064087]",0.8987424969673157,0.8979611992835999
7,"[-0.7331768274307251, 1.2714585065841675, 0.2752750515937805, 0.09217237681150436]",0.921823263168335,0.9133628010749817
8,"[-0.9320868849754333, 1.293082356452942, 0.14274431765079498, 0.23534512519836426]",0.9130973219871521,0.9113902449607849
9,"[-0.7075356245040894, 1.3118778467178345, 0.34058642387390137, 0.03830912709236145]",0.9125800132751465,0.9130240678787231
10,"[-0.89749675989151, 1.3216816186904907, 0.13269494473934174, 0.3186627924442291]",0.9004692435264587,0.9080657362937927
11,"[-0.7707976698875427, 1.3233683109283447, 0.3948693871498108, 0.0017182454466819763]",0.9181623458862305,0.9167520403862
12,"[-0.8723751902580261, 1.2932980060577393, 0.056333526968955994, 0.3407221734523773]",0.8978080153465271,0.9203611016273499
13,"[-0.6635024547576904, 1.3257982730865479, 0.38837671279907227, 0.1035410612821579]",0.9108304381370544,0.9164638519287109
14,"[-0.7600725889205933, 1.3536534309387207, 0.43129485845565796, -0.07795032858848572]",0.9107575416564941,0.9064762592315674
15,"[-0.6982488632202148, 1.3354939222335815, 0.4615178108215332, -0.13719415664672852]",0.9120208621025085,0.9051576852798462
16,"[-0.7184852361679077, 1.2664543390274048, 0.4878045320510864, -0.17827153205871582]",0.9320552349090576,0.9219241738319397
17,"[-0.6990033388137817, 1.2353694438934326, 0.5728319883346558, -0.17175528407096863]",0.9416696429252625,0.933220386505127
18,"[-0.7023975849151611, 1.1478235721588135, 0.5864730477333069, -0.2139177769422531]",0.9572310447692871,0.9506675004959106
19,"[-0.6813313961029053, 1.2067079544067383, 0.62410968542099, -0.27528494596481323]",0.9433858394622803,0.9509972333908081
20,"[-0.6387700438499451, 1.2186731100082397, 0.7010530829429626, -0.22076737880706787]",0.9398653507232666,0.950933575630188
21,"[-0.7557201385498047, 1.099904179573059, 0.6560511589050293, -0.18664273619651794]",0.9663169384002686,0.9590774774551392
22,"[-0.6214475631713867, 1.1972440481185913, 0.5797070860862732, -0.34786680340766907]",0.9366163015365601,0.9587440490722656
23,"[-0.8186109662055969, 1.047151803970337, 0.6017417907714844, -0.23940351605415344]",0.9745426774024963,0.9695101976394653
24,"[-0.6851024031639099, 1.0360729694366455, 0.6736843585968018, -0.1513735055923462]",0.9716338515281677,0.9669265747070312
25,"[-0.7298334240913391, 1.022029161453247, 0.769325852394104, -0.11827424168586731]",0.9725346565246582,0.9681156277656555
26,"[-0.6986636519432068, 0.9630752205848694, 0.6185804009437561, -0.10445141792297363]",0.9795491695404053,0.9744573831558228
27,"[-0.7654226422309875, 0.9696363806724548, 0.6336610913276672, -0.29533979296684265]",0.9747673869132996,0.9774938225746155
28,"[-0.6096758842468262, 0.9333595633506775, 0.6488672494888306, -0.0443224161863327]",0.980374276638031,0.9731825590133667
29,"[-0.5595565438270569, 0.9839351177215576, 0.5699554681777954, -0.06741519272327423]",0.973667323589325,0.9740169048309326
30,"[-0.7990351319313049, 0.9779815077781677, 0.6381989121437073, -0.40014079213142395]",0.968990683555603,0.9745181202888489
