iteration,x,y,pred_opt
0,"[6.364474296569824, 4.189663410186768]",0.9077098369598389,0.9030161499977112
1,"[5.676116466522217, 4.1427106857299805]",0.9189189076423645,0.9054981470108032
2,"[5.58170747756958, 3.433511734008789]",0.9295409321784973,0.9139705300331116
3,"[4.885408878326416, 3.2072315216064453]",0.9503259658813477,0.934902012348175
4,"[4.693243026733398, 2.4454410076141357]",0.9535934329032898,0.9519051313400269
5,"[3.960947036743164, 2.1428418159484863]",0.9828101396560669,0.9801432490348816
6,"[4.310292720794678, 1.3785799741744995]",0.9833623170852661,0.9811559319496155
7,"[5.033169269561768, 0.9408507347106934]",0.9623239040374756,0.9730740189552307
8,"[3.852877140045166, 0.652742862701416]",0.9892542362213135,0.9809488654136658
9,"[3.024534225463867, 0.7103558778762817]",0.9862393140792847,0.9930638670921326
10,"[2.6433281898498535, 0.0]",0.9757710695266724,0.9895082712173462
11,"[1.8275517225265503, 0.18839693069458008]",0.930823028087616,0.9878469109535217
12,"[5.81962776184082, 0.7957807779312134]",0.9438450932502747,0.9927296042442322
13,"[6.263184070587158, 0.17222219705581665]",0.9328848719596863,0.9910010695457458
14,"[6.972957611083984, 0.0]",0.9317617416381836,0.9906122088432312
15,"[7.419922351837158, 0.5635994076728821]",0.9509040713310242,0.9911958575248718
16,"[8.091914176940918, 0.16017982363700867]",0.9612658023834229,0.9910190105438232
17,"[8.823713302612305, 0.38887766003608704]",0.9849771857261658,0.9916134476661682
18,"[9.570981979370117, 0.0]",0.9722639918327332,0.9903885722160339
19,"[8.759493827819824, 1.22004234790802]",0.9814311265945435,0.9872713088989258
20,"[9.245346069335938, 1.9023621082305908]",0.9928763508796692,0.9913655519485474
21,"[10.0, 2.3496439456939697]",1.001591682434082,0.9906165599822998
22,"[10.0, 3.237910032272339]",0.9854992628097534,0.9976525902748108
23,"[10.0, 4.0712890625]",0.9956874847412109,0.9948160648345947
24,"[9.358078002929688, 4.5066237449646]",0.9831670522689819,0.9940686821937561
25,"[9.90738296508789, 5.126219272613525]",0.9778643250465393,0.9899837970733643
26,"[9.86460018157959, 5.951904296875]",0.9620628356933594,0.9900744557380676
27,"[3.2344284057617188, 2.5588722229003906]",1.007188081741333,0.9970029592514038
28,"[2.5925207138061523, 3.128859519958496]",0.9876481890678406,0.9982628226280212
29,"[1.8416650295257568, 2.765850782394409]",0.9693025946617126,0.9931515455245972
30,"[2.7747855186462402, 3.9681050777435303]",0.9888728260993958,0.9947121143341064
