iteration,x,y,pred_opt
0,"[0.43424123525619507, 0.5351095795631409]",0.9179326891899109,0.9254553914070129
1,"[0.3139956593513489, 0.3881456255912781]",0.7836776971817017,0.8431783318519592
2,"[0.23768188059329987, 0.7695021629333496]",0.6203959584236145,0.8900496363639832
3,"[0.7083741426467896, 0.6558294296264648]",0.7312657237052917,0.9563713073730469
4,"[0.5038244128227234, 0.2855934202671051]",0.7808791995048523,0.980134129524231
5,"[0.1529293954372406, 0.4341016113758087]",0.6562201976776123,0.9823396801948547
6,"[0.8351336121559143, 0.749528169631958]",0.5743341445922852,0.984947144985199
7,"[0.5154188871383667, 0.12324889004230499]",0.6289025545120239,0.9724295139312744
8,"[0.8165238499641418, 0.5595651865005493]",0.6770075559616089,0.9752013087272644
9,"[0.21007999777793884, 0.2090364247560501]",0.5884387493133545,0.9791533350944519
10,"[0.4302803575992584, 0.8250783085823059]",0.6656047701835632,0.9821024537086487
11,"[0.9091174006462097, 0.510001540184021]",0.599833071231842,0.9867922067642212
12,"[0.6469057202339172, 0.14154364168643951]",0.6067861318588257,0.9883533120155334
13,"[0.4186325669288635, 0.9252702593803406]",0.5629187822341919,0.9904764890670776
14,"[0.06287368386983871, 0.4239128828048706]",0.555066704750061,0.9636688828468323
15,"[0.18675735592842102, 0.8055205941200256]",0.565722644329071,0.9764453172683716
16,"[0.49343544244766235, 0.06045302748680115]",0.5542550683021545,0.9972303509712219
17,"[0.9454816579818726, 0.5117148160934448]",0.5569776296615601,0.9650894403457642
18,"[0.6882898807525635, 0.11477208137512207]",0.5763347744941711,0.9766112565994263
19,"[0.8515650629997253, 0.7619278430938721]",0.5614144206047058,0.9691349267959595
20,"[0.18232601881027222, 0.1913621425628662]",0.5625983476638794,0.9928252100944519
21,"[0.4143748879432678, 0.9347209930419922]",0.556176483631134,0.9803996682167053
22,"[0.680864691734314, 0.3404228389263153]",0.7602139115333557,0.9909795522689819
23,"[0.7748711109161377, 0.18028919398784637]",0.5764290690422058,0.9909089803695679
24,"[0.13978615403175354, 0.693153977394104]",0.5926545858383179,0.9934239983558655
25,"[0.8418905735015869, 0.2458665370941162]",0.57176274061203,0.979929506778717
26,"[0.7302791476249695, 0.8182034492492676]",0.6098717451095581,0.9779441952705383
27,"[0.05677792802453041, 0.4412965476512909]",0.5592076778411865,0.9909108281135559
28,"[0.7425073981285095, 0.8589504957199097]",0.5701733827590942,0.9726384878158569
29,"[0.5025684833526611, 0.6543629169464111]",0.8464306592941284,0.9811680316925049
30,"[0.10468325018882751, 0.6955707669258118]",0.5570690631866455,0.9701510667800903
