iteration,x,y,pred_opt
0,"[-0.13725018501281738, -0.06893277168273926]",0.9948632717132568,0.9931210279464722
1,"[-0.13533499836921692, -0.11909864097833633]",0.9955523610115051,0.9914740920066833
2,"[-0.09099070727825165, -0.027412422001361847]",0.9966922402381897,0.9928649067878723
3,"[-0.18084728717803955, -0.02670801617205143]",0.988628625869751,0.9950525164604187
4,"[-0.07109764963388443, -0.08515257388353348]",0.9929844737052917,0.9937758445739746
5,"[-0.19397740066051483, -0.09092195332050323]",0.9835165739059448,0.994335412979126
6,"[-0.05298847332596779, 0.013254843652248383]",0.9969915151596069,0.992019772529602
7,"[-0.13792362809181213, -0.17715351283550262]",0.9793393015861511,0.9922451972961426
8,"[-0.016297973692417145, -0.08879197388887405]",0.9853762984275818,0.992745041847229
9,"[-0.22614899277687073, 0.008668428286910057]",0.9897069931030273,0.9961438775062561
10,"[-0.1111401841044426, 0.03387489542365074]",1.0052217245101929,0.996071994304657
11,"[0.039951685816049576, -0.10615582764148712]",0.9852179884910583,0.9960769414901733
12,"[-0.015468455851078033, 0.06001170724630356]",1.0013408660888672,0.995837390422821
13,"[-0.12461648881435394, 0.09171004593372345]",0.992936909198761,0.9957502484321594
14,"[-0.2804446220397949, -0.012745792977511883]",0.9909366369247437,0.9932162761688232
15,"[0.03685937076807022, 0.06201592832803726]",0.993756890296936,0.9926815629005432
16,"[-0.24665196239948273, 0.06337372958660126]",1.003890037536621,0.9939032196998596
17,"[0.03734113648533821, -0.16146288812160492]",0.9822479486465454,0.9915018677711487
18,"[-0.10362402349710464, 0.14021727442741394]",0.986254870891571,0.9912981390953064
19,"[-0.21490412950515747, -0.14844685792922974]",0.9812185168266296,0.9846879243850708
20,"[0.020868266001343727, 0.11930171400308609]",0.995383083820343,0.9946184158325195
21,"[0.015723183751106262, -0.21902905404567719]",0.9745943546295166,0.9938361644744873
22,"[-0.329776793718338, 0.021037476137280464]",0.9941543340682983,0.9927842020988464
23,"[-0.26378312706947327, 0.11970771849155426]",0.9989549517631531,0.9938027858734131
24,"[-0.0029705287888646126, 0.16774089634418488]",0.9870942234992981,0.9932111501693726
25,"[0.09336763620376587, -0.18203675746917725]",0.9906448125839233,0.993404746055603
26,"[-0.1703302413225174, 0.12353700399398804]",0.9917060136795044,0.9929405450820923
27,"[-0.04145744442939758, 0.20875991880893707]",0.9835086464881897,0.9932511448860168
28,"[0.08050265163183212, 0.11506772041320801]",0.9913071393966675,0.9923437237739563
29,"[0.010713852010667324, -0.27876606583595276]",0.9722002148628235,0.9927229881286621
30,"[-0.3153591454029083, -0.05150962620973587]",0.9843955039978027,0.9856908917427063
