iteration,x,y,pred_opt
0,"[-2.5622572898864746, 9.359648704528809]",0.9803898930549622,0.9852719902992249
1,"[-3.060218334197998, 8.669275283813477]",0.9535611271858215,0.9790417551994324
2,"[-1.816274642944336, 8.961760520935059]",0.9747486114501953,0.9815780520439148
3,"[-1.3308295011520386, 9.622315406799316]",0.9501210451126099,0.9825858473777771
4,"[-1.383405327796936, 8.251798629760742]",0.9520371556282043,0.9812992215156555
5,"[-2.972541332244873, 10.105757713317871]",0.9831337332725525,0.9870176911354065
6,"[-3.766533851623535, 10.42584228515625]",0.9635486006736755,0.9744082689285278
7,"[-2.594803810119629, 10.841811180114746]",0.9860844016075134,0.9924042820930481
8,"[-2.4160573482513428, 11.668230056762695]",0.9925749897956848,0.995396614074707
9,"[-1.5887635946273804, 11.739237785339355]",0.9385934472084045,0.9887123703956604
10,"[-2.7239484786987305, 12.493417739868164]",0.9848472476005554,0.9911746382713318
11,"[-3.4703187942504883, 12.89734172821045]",0.993575394153595,0.9841431975364685
12,"[-4.322552680969238, 12.710577964782715]",0.9656625986099243,0.9851210713386536
13,"[-3.7165465354919434, 13.725905418395996]",0.9877028465270996,0.9925587177276611
14,"[-3.559380292892456, 14.552340507507324]",0.9866093397140503,0.991865873336792
15,"[-4.2766852378845215, 15.0]",0.9788450598716736,0.9881042242050171
16,"[-2.793753147125244, 14.951927185058594]",0.9592763781547546,0.9940057396888733
17,"[-5.0, 14.581876754760742]",0.9288100600242615,0.9931332468986511
18,"[-1.535050392150879, 7.483973979949951]",0.9628143310546875,0.9925245046615601
19,"[-1.218923568725586, 6.820375919342041]",0.9550177454948425,0.9949182868003845
20,"[-1.8830201625823975, 6.425128936767578]",0.9457239508628845,0.989304780960083
21,"[-1.9903894662857056, 15.0]",0.8908637166023254,0.9944047331809998
22,"[-1.8687729835510254, 5.65320348739624]",0.9278818964958191,0.9949705004692078
23,"[-2.4482884407043457, 5.226315975189209]",0.8938849568367004,0.9948700070381165
24,"[-4.567122459411621, 10.383888244628906]",0.8655855059623718,0.9907049536705017
25,"[-0.4551682770252228, 6.821353912353516]",0.9392892718315125,0.9944348335266113
26,"[-3.646317958831787, 8.152938842773438]",0.896392285823822,0.9899847507476807
27,"[0.2767782211303711, 6.849161148071289]",0.9330774545669556,0.9955268502235413
28,"[0.39019885659217834, 6.201230525970459]",0.9412187933921814,0.9898812770843506
29,"[0.731722354888916, 5.520514011383057]",0.9449535608291626,0.9916744828224182
30,"[1.487076997756958, 5.357856750488281]",0.9579033255577087,0.9955528974533081
