iteration,x,y,pred_opt
0,"[-2.5622572898864746, 9.359648704528809]",0.9803898930549622,0.9852719902992249
1,"[-3.1724693775177, 9.64470386505127]",0.9680520296096802,0.983034074306488
2,"[-2.3452954292297363, 9.997106552124023]",0.9891114830970764,0.9890804886817932
3,"[-2.268474578857422, 10.67898178100586]",0.983169674873352,0.9909066557884216
4,"[-1.6276403665542603, 10.896760940551758]",0.947089672088623,0.9900976419448853
5,"[-2.4804563522338867, 11.322188377380371]",0.9861086010932922,0.9903197288513184
6,"[-3.0098438262939453, 11.756478309631348]",1.0036522150039673,0.9969799518585205
7,"[-2.7277801036834717, 12.40058708190918]",0.9775704145431519,0.9922927618026733
8,"[-3.130674362182617, 12.889226913452148]",1.0008243322372437,0.9835557341575623
9,"[-2.6241424083709717, 13.39364242553711]",0.9755035638809204,0.9906932711601257
10,"[-3.805054187774658, 13.013830184936523]",0.9881798028945923,0.996459424495697
11,"[-4.0408935546875, 13.63473129272461]",0.981919527053833,0.9969255328178406
12,"[-2.7807745933532715, 8.725956916809082]",0.9814083576202393,0.9969328045845032
13,"[-2.403210401535034, 8.187300682067871]",0.965576708316803,0.9969423413276672
14,"[-4.651320934295654, 13.815927505493164]",0.9456139206886292,0.9970182180404663
15,"[-2.6534366607666016, 7.615555286407471]",0.9524680972099304,0.9972388744354248
16,"[-1.792145013809204, 8.038640975952148]",0.9719509482383728,0.9969188570976257
17,"[-4.767757415771484, 14.399808883666992]",0.943696141242981,0.9970135688781738
18,"[-2.0438246726989746, 13.67546272277832]",0.9336032867431641,0.9971359372138977
19,"[-1.1515898704528809, 8.045772552490234]",0.9587492346763611,0.99700927734375
20,"[-0.7996813058853149, 7.542300224304199]",0.9440687894821167,0.9972423315048218
21,"[-0.7356258630752563, 8.509109497070312]",0.9430871605873108,0.9971683025360107
22,"[-4.335781574249268, 12.573433876037598]",0.9523662328720093,0.9869745969772339
23,"[-1.912001371383667, 14.23435115814209]",0.9045586585998535,0.9832380414009094
24,"[-3.813469171524048, 9.606084823608398]",0.9269323348999023,0.9831166863441467
25,"[-2.851289987564087, 7.032142162322998]",0.9295289516448975,0.9837993383407593
26,"[-3.356689929962158, 6.787930011749268]",0.875295877456665,0.9838793873786926
27,"[-4.671967506408691, 14.974184036254883]",0.9651473760604858,0.9852504730224609
28,"[-1.026242733001709, 10.825164794921875]",0.9252600073814392,0.9855192303657532
29,"[-4.0494513511657715, 15.0]",0.9890945553779602,0.9814212918281555
30,"[-0.7233526110649109, 11.288482666015625]",0.8882829546928406,0.9889542460441589
