Y,X1,X2,X3,X4,X5,X6,regret,iteration
0.38660443,0.1838898,0.37344497,0.118971705,0.30358756,0.4926924,0.6669832,0.6217763,0.0
0.4361739,0.19535476,0.374626,0.12541217,0.30099025,0.46563795,0.67363757,0.6217763,1.0
0.5196252,0.20886642,0.37606376,0.13295089,0.2979295,0.43371713,0.68147135,0.6217763,2.0
0.6101408,0.22579668,0.37782496,0.14242911,0.2940146,0.39367947,0.69154614,0.6217763,3.0
0.6675274,0.24759732,0.37933305,0.15381171,0.28959835,0.34511063,0.70355475,0.6217763,4.0
0.67746186,0.2897299,0.3846583,0.15473884,0.28464928,0.3287964,0.70756185,0.6217763,5.0
0.6564922,0.30504355,0.39873174,0.1683618,0.290171,0.34423804,0.70355475,0.6217763,6.0
0.6679517,0.2897299,0.3846583,0.15473884,0.28464928,0.3287964,0.70756185,0.6217763,7.0
0.7039363,0.2899868,0.36794835,0.15395409,0.28608268,0.3277239,0.70355475,0.6217763,8.0
0.6838867,0.2909024,0.37911364,0.19197097,0.26601085,0.34463704,0.7025193,0.6217763,9.0
0.68817997,0.29707396,0.38112238,0.19169068,0.29139236,0.34511063,0.70355475,0.6217763,10.0
0.65940505,0.28237382,0.40041202,0.16469124,0.28464928,0.3287964,0.70756185,0.6217763,11.0
0.66160727,0.30566752,0.3969995,0.1691124,0.2896864,0.34451514,0.7036988,0.6217763,12.0
0.69198394,0.2962602,0.37668487,0.19272296,0.28959835,0.34511063,0.70355475,0.6217763,13.0
0.69053155,0.28469294,0.38484514,0.16129154,0.2830483,0.32702333,0.70556164,0.6217763,14.0
0.6794643,0.23854177,0.3824867,0.15002862,0.26563844,0.31129482,0.72176963,0.6217763,15.0
0.63150924,0.30036882,0.41685998,0.1683618,0.290171,0.34423804,0.70355475,0.6217763,16.0
0.65143865,0.2964584,0.39705366,0.17870165,0.2657606,0.34511063,0.70355475,0.6217763,17.0
0.6957995,0.28833947,0.3672823,0.16904843,0.2885213,0.33025464,0.70355475,0.6217763,18.0
0.6686408,0.2921706,0.38784757,0.15410632,0.2778036,0.32970998,0.6985745,0.6217763,19.0
0.6977745,0.29713058,0.37404466,0.19133052,0.28959835,0.34511063,0.70355475,0.6217763,20.0
0.6681479,0.287606,0.3877675,0.15660219,0.28504843,0.32844183,0.70836604,0.6217763,21.0
0.6616152,0.25222516,0.41406828,0.15654485,0.28754032,0.3132424,0.7026257,0.6217763,22.0
0.65016997,0.30692777,0.39599964,0.16640778,0.29077742,0.34423804,0.70355475,0.6217763,23.0
0.6578409,0.3021323,0.38974616,0.16816947,0.26535752,0.34564185,0.7071089,0.6217763,24.0
0.7057894,0.28628132,0.3647419,0.16373187,0.28683043,0.3287672,0.70761526,0.6217763,25.0
0.6468242,0.3056352,0.3994958,0.16795017,0.290171,0.34423804,0.70355475,0.6217763,26.0
0.66182244,0.3071748,0.38461375,0.17145994,0.28900477,0.34511063,0.70355475,0.6217763,27.0
0.6979693,0.2899868,0.36794835,0.15395409,0.28608268,0.3277239,0.70355475,0.6217763,28.0
0.6799497,0.3003667,0.37977007,0.18033314,0.2741227,0.34511063,0.70355475,0.6217763,29.0
0.7159496,0.27914548,0.36322352,0.17956993,0.29583853,0.32829574,0.7052298,0.6217763,30.0
0.7039868,0.2899868,0.36794835,0.15395409,0.28608268,0.3277239,0.70355475,0.6217763,31.0
0.6853425,0.2899868,0.36794835,0.15395409,0.28608268,0.3277239,0.70355475,0.6217763,32.0
0.7127706,0.2418333,0.36440974,0.1435742,0.29742718,0.30311272,0.70355475,0.6217763,33.0
0.65212,0.29831582,0.39709342,0.14919463,0.2978417,0.33321312,0.70355475,0.6217763,34.0
0.66137916,0.3079278,0.39172184,0.16350493,0.2898066,0.34387878,0.70419157,0.6217763,35.0
0.66361177,0.3057642,0.395839,0.1683618,0.290171,0.34423804,0.70355475,0.6217763,36.0
0.682815,0.2803471,0.3725531,0.14409557,0.26827896,0.32532236,0.71375924,0.6217763,37.0
0.6509128,0.29531622,0.40188646,0.14060055,0.28939936,0.3307564,0.7034703,0.6217763,38.0
0.63158864,0.28111288,0.40414748,0.13607913,0.31459936,0.32554153,0.71889335,0.6217763,39.0
0.6881033,0.29834905,0.38140637,0.17127097,0.29251802,0.33673042,0.699632,0.6217763,40.0
0.70302373,0.2899868,0.36794835,0.15395409,0.28608268,0.3277239,0.70355475,0.6217763,41.0
0.68804234,0.2899868,0.36794835,0.15395409,0.28608268,0.3277239,0.70355475,0.6217763,42.0
0.65086395,0.30882522,0.3885226,0.16014266,0.29286686,0.34332496,0.70493984,0.6217763,43.0
0.65492266,0.3055057,0.3996503,0.16828412,0.2898144,0.34443367,0.7036982,0.6217763,44.0
0.6640211,0.30061075,0.3989055,0.18011506,0.28764823,0.34511063,0.70355475,0.6217763,45.0
0.6931405,0.2899868,0.36794835,0.15395409,0.28608268,0.3277239,0.70355475,0.6217763,46.0
0.6802289,0.2922989,0.37535962,0.15233603,0.28331545,0.3291868,0.70487916,0.6217763,47.0
0.6836976,0.2892886,0.38323674,0.15474337,0.28464875,0.32879668,0.7075621,0.6217763,48.0
0.6726969,0.29921657,0.37865174,0.16123347,0.2774156,0.33693597,0.70355475,0.6217763,49.0
0.67032444,0.2888323,0.3861198,0.15598835,0.28464928,0.3287964,0.70756185,0.6217763,50.0
0.6900962,0.30183938,0.369831,0.18279941,0.28554887,0.34511063,0.70355475,0.6217763,51.0
0.6662057,0.2888664,0.3852268,0.15555556,0.28464928,0.3287964,0.70756185,0.6217763,52.0
0.6473462,0.30730176,0.39178574,0.16510679,0.2839323,0.34535038,0.7066764,0.6217763,53.0
0.6830223,0.28954455,0.38011262,0.15473884,0.28464928,0.3287964,0.70756185,0.6217763,54.0
0.66781867,0.28937384,0.38410044,0.15453523,0.28453958,0.328711,0.70752317,0.6217763,55.0
0.6715475,0.28943583,0.38495788,0.15478542,0.28464928,0.3287964,0.70756185,0.6217763,56.0
0.67794997,0.28967234,0.38452598,0.15373792,0.28597936,0.32778242,0.7035867,0.6217763,57.0
0.6484706,0.30504584,0.3994267,0.16853607,0.2900264,0.3441577,0.7036171,0.6217763,58.0
0.7080214,0.2889196,0.35926354,0.15473884,0.28464928,0.3287964,0.70756185,0.6217763,59.0
0.71563613,0.28032947,0.35613215,0.17309164,0.28477448,0.32878077,0.707517,0.6217763,60.0
0.7041451,0.29034385,0.364785,0.1750374,0.28412795,0.33611682,0.71111965,0.6217763,61.0
0.67320645,0.28920475,0.38520417,0.15515225,0.2845135,0.32865432,0.70746225,0.6217763,62.0
0.6584674,0.30629507,0.39322233,0.1683618,0.290171,0.34423804,0.70355475,0.6217763,63.0
0.6693943,0.28953728,0.3850142,0.15496767,0.28469494,0.32887796,0.7074076,0.6217763,64.0
0.68608075,0.2899868,0.36794835,0.15395409,0.28608268,0.3277239,0.70355475,0.6217763,65.0
0.6772141,0.2894988,0.38292614,0.15488625,0.28512362,0.3287964,0.70756185,0.6217763,66.0
0.69680715,0.28987336,0.36967734,0.15473884,0.28464928,0.3287964,0.70756185,0.6217763,67.0
0.6712681,0.28969237,0.38149458,0.15469515,0.28462914,0.32879692,0.7075686,0.6217763,68.0
0.6692637,0.24844018,0.40260774,0.17298815,0.273311,0.32111156,0.7228525,0.6217763,69.0
0.70270485,0.2899868,0.36794835,0.15395409,0.28608268,0.3277239,0.70355475,0.6217763,70.0
0.6658288,0.30789852,0.39098027,0.16439779,0.28758624,0.34418276,0.7041086,0.6217763,71.0
0.6759096,0.30943403,0.38194922,0.1609087,0.28851312,0.34313694,0.7017908,0.6217763,72.0
0.6830938,0.2953056,0.39050695,0.19238937,0.28959835,0.34511063,0.70355475,0.6217763,73.0
