iteration,x,y,pred_opt
0,[0.7718658447265625],0.2969975471496582,0.2951091229915619
1,0.7875583171844482,0.28069931268692017,0.2965180575847626
2,0.7564066648483276,0.3106314241886139,0.30098167061805725
3,0.7991321682929993,0.24014577269554138,0.3009704649448395
4,0.743342399597168,0.2988468408584595,0.30100589990615845
5,0.8119907975196838,0.2173183709383011,0.301024854183197
6,0.733566403388977,0.2938341498374939,0.3010108768939972
7,0.8209604620933533,0.18351569771766663,0.3010193705558777
8,0.7236302495002747,0.2803993225097656,0.30101311206817627
9,0.8300614953041077,0.13662339746952057,0.3010092079639435
10,0.7143957018852234,0.2658102512359619,0.3010158836841583
