iteration,x,y,pred_opt
0,[0.6976675987243652],0.21844379603862762,0.22522321343421936
1,0.6839737296104431,0.19704149663448334,0.248120978474617
2,0.7131995558738708,0.2538650929927826,0.25666332244873047
3,0.6710352897644043,0.1706145703792572,0.26677101850509644
4,0.7234112024307251,0.27978065609931946,0.27375391125679016
5,0.6578551530838013,0.13919855654239655,0.27750322222709656
6,0.7357224225997925,0.2799502909183502,0.28948238492012024
7,0.649441659450531,0.11185362935066223,0.29212361574172974
8,0.7470443844795227,0.30387693643569946,0.29834073781967163
9,0.641112208366394,0.09605419635772705,0.2996063530445099
10,0.7563155889511108,0.30546140670776367,0.3010137975215912
