iteration,x,y,pred_opt
0,[0.6976675987243652],0.21844379603862762,0.22522321343421936
1,0.6852185726165771,0.20000754296779633,0.2438890039920807
2,0.7103138566017151,0.24847044050693512,0.2512686848640442
3,0.6745656132698059,0.17931650578975677,0.26271361112594604
4,0.7227699756622314,0.2788071930408478,0.2727804481983185
5,0.6662989258766174,0.1600629687309265,0.27625155448913574
6,0.7319452166557312,0.27575284242630005,0.28528493642807007
7,0.658650279045105,0.13429979979991913,0.28831416368484497
8,0.74223792552948,0.30082860589027405,0.2952924072742462
9,0.6533939242362976,0.12534095346927643,0.29725128412246704
10,0.7506662607192993,0.30434998869895935,0.29990237951278687
