anchor_idx,radius,max_dist,n_escaped,n_total
0,0.07087655365467072,0.07087656855583191,0,10
0,0.07087655365467072,0.0708765760064125,0,10
1,0.07156771421432495,0.07156771421432495,0,10
0,0.07087655365467072,0.0708765760064125,0,10
1,0.07156771421432495,0.07156771421432495,0,10
2,0.0721515491604805,0.05183356627821922,0,10
0,0.07087655365467072,0.07087656110525131,0,10
1,0.07156771421432495,0.07156771421432495,0,10
2,0.0721515491604805,0.04561495780944824,0,10
3,0.07137075811624527,0.06254291534423828,0,10
0,0.07087655365467072,0.07087656110525131,0,10
1,0.07156771421432495,0.07156771421432495,0,10
2,0.0721515491604805,0.06338658183813095,0,10
3,0.07137075811624527,0.049192219972610474,0,10
4,0.07215551286935806,0.05178861320018768,0,10
0,0.07087655365467072,0.07087656110525131,0,10
1,0.07156771421432495,0.07156771421432495,0,10
2,0.0721515491604805,0.05243512615561485,0,10
3,0.07137075811624527,0.05027862638235092,0,10
4,0.07215551286935806,0.05260185897350311,0,10
5,0.0717138797044754,0.0354335680603981,0,10
0,0.07087655365467072,0.07087656110525131,0,10
1,0.07156771421432495,0.07156771421432495,0,10
2,0.0721515491604805,0.05331629514694214,0,10
3,0.07137075811624527,0.04899422451853752,0,10
4,0.07215551286935806,0.05046823248267174,0,10
5,0.0717138797044754,0.05487746000289917,0,10
6,0.07174631208181381,0.056082747876644135,0,10
0,0.07087655365467072,0.07087656110525131,0,10
1,0.07156771421432495,0.07156771421432495,0,10
2,0.0721515491604805,0.02603437379002571,0,10
3,0.07137075811624527,0.03220114856958389,0,10
4,0.07215551286935806,0.04502665251493454,0,10
5,0.0717138797044754,0.04409895837306976,0,10
6,0.07174631208181381,0.05931956693530083,0,10
7,0.07252150028944016,0.048564374446868896,0,10
0,0.07087655365467072,0.07087656855583191,0,10
1,0.07156771421432495,0.07156771421432495,0,10
2,0.0721515491604805,0.037355680018663406,0,10
3,0.07137075811624527,0.06240043416619301,0,10
4,0.07215551286935806,0.03736138343811035,0,10
5,0.0717138797044754,0.048989828675985336,0,10
6,0.07174631208181381,0.04764621704816818,0,10
7,0.07252150028944016,0.06268448382616043,0,10
8,0.07140593230724335,0.03058243915438652,0,10
0,0.07087655365467072,0.07087656855583191,0,10
1,0.07156771421432495,0.07156772911548615,0,10
2,0.0721515491604805,0.04035967215895653,0,10
3,0.07137075811624527,0.04624432697892189,0,10
4,0.07215551286935806,0.049823105335235596,0,10
5,0.0717138797044754,0.050979163497686386,0,10
6,0.07174631208181381,0.06293080747127533,0,10
7,0.07252150028944016,0.022443043068051338,0,10
8,0.07140593230724335,0.040845468640327454,0,10
9,0.07160797715187073,0.0404682457447052,0,10
0,0.07087655365467072,0.0708765760064125,0,10
1,0.07156771421432495,0.07156771421432495,0,10
2,0.0721515491604805,0.05269300937652588,0,10
3,0.07137075811624527,0.04474275931715965,0,10
4,0.07215551286935806,0.0428030826151371,0,10
5,0.0717138797044754,0.029029671102762222,0,10
6,0.07174631208181381,0.04644346982240677,0,10
7,0.07252150028944016,0.03185100108385086,0,10
8,0.07140593230724335,0.063779816031456,0,10
9,0.07160797715187073,0.04137413576245308,0,10
10,0.07139238715171814,0.03892446309328079,0,10
0,0.07087655365467072,0.07087656855583191,0,10
1,0.07156771421432495,0.07156771421432495,0,10
2,0.0721515491604805,0.030085422098636627,0,10
3,0.07137075811624527,0.02867414616048336,0,10
4,0.07215551286935806,0.03676426410675049,0,10
5,0.0717138797044754,0.041784461587667465,0,10
6,0.07174631208181381,0.05214622989296913,0,10
7,0.07252150028944016,0.053609736263751984,0,10
8,0.07140593230724335,0.04081365466117859,0,10
9,0.07160797715187073,0.05373081564903259,0,10
10,0.07139238715171814,0.04969984292984009,0,10
11,0.07135571539402008,0.04672205448150635,0,10
0,0.07087655365467072,0.07087656855583191,0,10
1,0.07156771421432495,0.07156771421432495,0,10
2,0.0721515491604805,0.028494209051132202,0,10
3,0.07137075811624527,0.05009150877594948,0,10
4,0.07215551286935806,0.041967034339904785,0,10
5,0.0717138797044754,0.04402393102645874,0,10
6,0.07174631208181381,0.037956602871418,0,10
7,0.07252150028944016,0.04395129531621933,0,10
8,0.07140593230724335,0.05111788213253021,0,10
9,0.07160797715187073,0.04809204116463661,0,10
10,0.07139238715171814,0.03230321407318115,0,10
11,0.07135571539402008,0.06430467963218689,0,10
12,0.0714070051908493,0.055453822016716,0,10
0,0.07087655365467072,0.07087656110525131,0,10
1,0.07156771421432495,0.07156772166490555,0,10
2,0.0721515491604805,0.03712950274348259,0,10
3,0.07137075811624527,0.06500706821680069,0,10
4,0.07215551286935806,0.04867565631866455,0,10
5,0.0717138797044754,0.05553124472498894,0,10
6,0.07174631208181381,0.046565696597099304,0,10
7,0.07252150028944016,0.050158143043518066,0,10
8,0.07140593230724335,0.045757513493299484,0,10
9,0.07160797715187073,0.04793417453765869,0,10
10,0.07139238715171814,0.06505658477544785,0,10
11,0.07135571539402008,0.051108215004205704,0,10
12,0.0714070051908493,0.04112321510910988,0,10
13,0.07218773663043976,0.058667685836553574,0,10
0,0.07087655365467072,0.07087656855583191,0,10
1,0.07156771421432495,0.07156771421432495,0,10
2,0.0721515491604805,0.06622961908578873,0,10
3,0.07137075811624527,0.032193731516599655,0,10
4,0.07215551286935806,0.03449748083949089,0,10
5,0.0717138797044754,0.04659346863627434,0,10
6,0.07174631208181381,0.06339960545301437,0,10
7,0.07252150028944016,0.05987421050667763,0,10
8,0.07140593230724335,0.053290076553821564,0,10
9,0.07160797715187073,0.05498664453625679,0,10
10,0.07139238715171814,0.043673641979694366,0,10
11,0.07135571539402008,0.04007899388670921,0,10
12,0.0714070051908493,0.04237035661935806,0,10
13,0.07218773663043976,0.044881150126457214,0,10
14,0.07190166413784027,0.05565355345606804,0,10
0,0.07087655365467072,0.07087656855583191,0,10
1,0.07156771421432495,0.07156771421432495,0,10
2,0.0721515491604805,0.04238587245345116,0,10
3,0.07137075811624527,0.032651130110025406,0,10
4,0.07215551286935806,0.046495962888002396,0,10
5,0.0717138797044754,0.06089078634977341,0,10
6,0.07174631208181381,0.05604453757405281,0,10
7,0.07252150028944016,0.0459476001560688,0,10
8,0.07140593230724335,0.05508033186197281,0,10
9,0.07160797715187073,0.053052179515361786,0,10
10,0.07139238715171814,0.05179985985159874,0,10
11,0.07135571539402008,0.04661262780427933,0,10
12,0.0714070051908493,0.046578653156757355,0,10
13,0.07218773663043976,0.057587649673223495,0,10
14,0.07190166413784027,0.05484570190310478,0,10
15,0.07198639959096909,0.05533308908343315,0,10
0,0.07087655365467072,0.07087656855583191,0,10
1,0.07156771421432495,0.07156771421432495,0,10
2,0.0721515491604805,0.027084970846772194,0,10
3,0.07137075811624527,0.052566904574632645,0,10
4,0.07215551286935806,0.060873694717884064,0,10
5,0.0717138797044754,0.057045336812734604,0,10
6,0.07174631208181381,0.04603229835629463,0,10
7,0.07252150028944016,0.04292217642068863,0,10
8,0.07140593230724335,0.041635747998952866,0,10
9,0.07160797715187073,0.04924660548567772,0,10
10,0.07139238715171814,0.05244046449661255,0,10
11,0.07135571539402008,0.0524606928229332,0,10
12,0.0714070051908493,0.057884037494659424,0,10
13,0.07218773663043976,0.045768048614263535,0,10
14,0.07190166413784027,0.04852798581123352,0,10
15,0.07198639959096909,0.0514240562915802,0,10
16,0.07133832573890686,0.043508514761924744,0,10
0,0.07087655365467072,0.07087656855583191,0,10
1,0.07156771421432495,0.07156771421432495,0,10
