x_next,nearest_anchor,dist_to_nearest_anchor,nearest_anchor_radius,escaped_nearest_ball
"[0.5392995476722717, 0.3254169523715973]",0,0.07087654620409012,0.07087655365467072,False
"[0.5623783469200134, 0.2771693468093872]",1,0.05348328873515129,0.07156771421432495,False
"[0.5627894401550293, 0.2771693468093872]",2,0.00041109323501586914,0.0721515491604805,False
"[0.5333139896392822, 0.27264314889907837]",2,0.02941467985510826,0.0721515491604805,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5339187979698181, 0.27257609367370605]",4,0.0006085141794756055,0.07215551286935806,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5837172269821167, 0.28528615832328796]",3,0.022446712478995323,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.590534508228302, 0.28884825110435486]",12,0.0076918029226362705,0.0714070051908493,False
"[0.5018524527549744, 0.27560752630233765]",4,0.03160088136792183,0.07215551286935806,False
"[0.5238029360771179, 0.2726351022720337]",4,0.009511057287454605,0.07215551286935806,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5216259360313416, 0.2728279232978821]",19,0.0021855225786566734,0.07235746085643768,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5241241455078125, 0.27264833450317383]",19,0.00032148187165148556,0.07235746085643768,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5029670000076294, 0.2753904163837433]",18,0.0011354965390637517,0.07155158370733261,False
"[0.5706589221954346, 0.27970626950263977]",3,0.008268296718597412,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5537656545639038, 0.2749483585357666]",2,0.008894450962543488,0.0721515491604805,False
"[0.5488878488540649, 0.27408671379089355]",29,0.004953324329108,0.07131503522396088,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.4973955452442169, 0.276681125164032]",18,0.0045843906700611115,0.07155158370733261,False
"[0.5679629445075989, 0.278827965259552]",26,0.0028354390524327755,0.0722508504986763,False
"[0.5683481693267822, 0.27890101075172424]",34,0.0003920890449080616,0.07117879390716553,False
"[0.5632281303405762, 0.27726036310195923]",3,0.0004480323987081647,0.07137075811624527,False
"[0.5508639812469482, 0.2744610607624054]",30,0.002011277014389634,0.0721660852432251,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5027404427528381, 0.27544093132019043]",25,0.00023212053929455578,0.07144517451524734,False
"[0.5608400106430054, 0.2766695022583008]",2,0.0016175052151083946,0.0721515491604805,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5429445505142212, 0.2733364403247833]",30,0.005990467965602875,0.0721660852432251,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5628822445869446, 0.2771693468093872]",3,9.28044319152832e-05,0.07137075811624527,False
"[0.5838263034820557, 0.2852889895439148]",12,0.00010911323624895886,0.0714070051908493,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.547335684299469, 0.27380824089050293]",30,0.0015769470483064651,0.0721660852432251,False
"[0.556439995765686, 0.27553585171699524]",29,0.002738110488280654,0.07131503522396088,False
"[0.5612507462501526, 0.27678102254867554]",40,0.00042560603469610214,0.07238645851612091,False
"[0.5887258052825928, 0.28789451718330383]",17,0.0020447529386729,0.07227872312068939,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5535227060317993, 0.2749195694923401]",29,0.00024464831221848726,0.07131503522396088,False
"[0.5023649334907532, 0.27548670768737793]",39,0.0003782891435548663,0.07214172184467316,False
"[0.5701147317886353, 0.27955108880996704]",26,0.0005658835871145129,0.0722508504986763,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5328274965286255, 0.2725294530391693]",4,0.0004996021161787212,0.07215551286935806,False
"[0.5956345796585083, 0.29204261302948]",17,0.006017862819135189,0.07227872312068939,False
"[0.5649294257164001, 0.2777995467185974]",36,0.001784691819921136,0.07199879735708237,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.49714094400405884, 0.276799738407135]",33,0.00028087521786801517,0.07193256169557571,False
"[0.5871190428733826, 0.28701555728912354]",53,0.0018314628396183252,0.07192924618721008,False
"[0.5111672878265381, 0.27382251620292664]",25,0.008348834700882435,0.07144517451524734,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5594472885131836, 0.2762569189071655]",40,0.001452549477107823,0.07238645851612091,False
"[0.5879288911819458, 0.2873607575893402]",66,0.0008803508244454861,0.07117289304733276,False
"[0.5617427825927734, 0.27689385414123535]",52,0.0005048076272942126,0.07168477773666382,False
"[0.5417047142982483, 0.27314549684524536]",44,0.0012544533237814903,0.07256960868835449,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.575420618057251, 0.2814827561378479]",26,0.005082287825644016,0.0722508504986763,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5902884006500244, 0.2887101173400879]",17,0.0002822231035679579,0.07227872312068939,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5765588879585266, 0.28198492527008057]",74,0.0012441190192475915,0.07170436531305313,False
"[0.5620928406715393, 0.2770336866378784]",2,0.0003160972846671939,0.0721515491604805,False
"[0.5818672180175781, 0.2843995690345764]",12,0.0020514808129519224,0.0714070051908493,False
"[0.5851435661315918, 0.2859739363193512]",48,0.0014846996637061238,0.07179088145494461,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5158976912498474, 0.27325955033302307]",67,0.004763784818351269,0.07238081842660904,False
"[0.5618768334388733, 0.2768978774547577]",71,0.00013411120744422078,0.07225785404443741,False
"[0.5146488547325134, 0.2733272910118103]",86,0.0012506723869591951,0.07223887741565704,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5619041919708252, 0.27696695923805237]",87,7.430196274071932e-05,0.07168992608785629,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5605419874191284, 0.27661019563674927]",40,0.00030386692378669977,0.07238645851612091,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5094682574272156, 0.2741667330265045]",67,0.001733548240736127,0.07238081842660904,False
"[0.5811049342155457, 0.2839962840080261]",82,0.000862389337271452,0.07175038009881973,False
"[0.520851731300354, 0.2728082239627838]",21,0.0007744553149677813,0.07237949222326279,False
"[0.590811014175415, 0.2890831232070923]",17,0.00036279531195759773,0.07227872312068939,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
"[0.5627894401550293, 0.2771693468093872]",3,0.0,0.07137075811624527,False
